skill_quantity_mean,skill_quantity_mean_error,skill_quantity_min_diff,skill_quantity_max_diff,hours_mean,hours_mean_error,hours_min_diff,hours_max_diff,choices_mean,choices_mean_error,choices_min_diff,choices_max_diff,hamming_mean,hamming_mean_error,hamming_min_diff,hamming_max_diff,weekdays_mean,weekdays_mean_error,weekdays_min_diff,weekdays_max_diff,shared_skill_amount,skill_diversity,control,size,Rank
2.5,0.75,0,2,58.25,3.375,0,13,3.75,0.375,0,1,15.833333333333334,4.5,0,14,0.5,0.2142857142857142,0.0,1.0,0,0.8,False,4,26
2.5,0.75,0,2,58.25,3.375,0,13,3.75,0.375,0,1,15.833333333333334,4.5,0,14,0.5,0.2142857142857142,0.0,1.0,0,0.8,False,4,27
3.75,0.875,0,3,63.25,2.625,0,7,3.5,0.5,0,1,7.833333333333333,4.5,0,11,0.3928571428571428,0.2755102040816326,0.0,1.0,1,0.6666666666666666,False,4,28
3.75,0.875,0,3,63.25,2.625,0,7,3.5,0.5,0,1,7.833333333333333,4.5,0,11,0.3928571428571428,0.2755102040816326,0.0,1.0,1,0.6666666666666666,False,4,29
3.25,1.25,0,3,63.25,2.625,0,7,3.75,0.375,0,1,6.5,5.166666666666667,0,13,0.3928571428571428,0.2755102040816326,0.0,1.0,0,0.6153846153846154,False,4,30
3.25,1.25,0,3,63.25,2.625,0,7,3.75,0.375,0,1,6.5,5.166666666666667,0,13,0.3928571428571428,0.2755102040816326,0.0,1.0,0,0.6153846153846154,False,4,31
3.25,1.25,0,3,60.0,5.0,0,13,3.75,0.375,0,1,12.666666666666666,5.333333333333333,0,20,0.4642857142857143,0.3163265306122449,0.0,1.0,0,0.6923076923076923,False,4,32
3.25,1.25,0,3,60.0,5.0,0,13,3.75,0.375,0,1,12.666666666666666,5.333333333333333,0,20,0.4642857142857143,0.3163265306122449,0.0,1.0,0,0.6923076923076923,False,4,33
3.75,0.875,0,3,63.25,2.625,0,7,3.75,0.375,0,1,6.5,5.166666666666667,0,13,0.3928571428571428,0.2755102040816326,0.0,1.0,0,0.6666666666666666,False,4,34
3.75,0.875,0,3,63.25,2.625,0,7,3.75,0.375,0,1,6.5,5.166666666666667,0,13,0.3928571428571428,0.2755102040816326,0.0,1.0,0,0.6666666666666666,False,4,35
3.5,1.25,0,4,63.25,2.625,0,7,3.75,0.375,0,1,8.5,3.8333333333333335,0,11,0.3571428571428571,0.2244897959183673,0.0,1.0,0,0.7142857142857143,False,4,36
3.5,1.25,0,4,63.25,2.625,0,7,3.75,0.375,0,1,8.5,3.8333333333333335,0,11,0.3571428571428571,0.2244897959183673,0.0,1.0,0,0.7142857142857143,False,4,37
3.25,0.75,0,2,61.75,4.875,0,13,4.0,0.0,0,0,10.833333333333334,8.166666666666666,0,19,0.4642857142857143,0.2551020408163265,0.0,1.0,0,0.7692307692307693,False,4,38
3.25,0.75,0,2,61.75,4.875,0,13,4.0,0.0,0,0,10.833333333333334,8.166666666666666,0,19,0.4642857142857143,0.2551020408163265,0.0,1.0,0,0.7692307692307693,False,4,39
2.75,1.25,1,4,63.25,2.625,0,7,4.0,0.0,0,0,8.833333333333334,3.5,0,9,0.3928571428571428,0.2346938775510204,0.0,1.0,0,0.7272727272727273,False,4,40
2.75,1.25,1,4,63.25,2.625,0,7,4.0,0.0,0,0,8.833333333333334,3.5,0,9,0.3928571428571428,0.2346938775510204,0.0,1.0,0,0.7272727272727273,False,4,41
3.0,1.0,0,3,63.25,2.625,0,7,4.0,0.0,0,0,7.166666666666667,4.5,0,13,0.5,0.2857142857142857,0.0,1.0,0,0.6666666666666666,False,4,42
3.0,1.0,0,3,63.25,2.625,0,7,4.0,0.0,0,0,7.166666666666667,4.5,0,13,0.5,0.2857142857142857,0.0,1.0,0,0.6666666666666666,False,4,43
3.5,1.0,1,3,63.25,2.625,0,7,4.0,0.0,0,0,7.166666666666667,4.5,0,13,0.5,0.2857142857142857,0.0,1.0,0,0.6428571428571429,False,4,44
3.5,1.0,1,3,63.25,2.625,0,7,4.0,0.0,0,0,7.166666666666667,4.5,0,13,0.5,0.2857142857142857,0.0,1.0,0,0.6428571428571429,False,4,45
4.0,0.5,0,2,65.0,0.0,0,0,4.0,0.0,0,0,3.0,1.3333333333333333,0,4,0.4285714285714285,0.3673469387755101,0.0,1.0,0,0.5625,False,4,46
4.0,0.5,0,2,65.0,0.0,0,0,4.0,0.0,0,0,3.0,1.3333333333333333,0,4,0.4285714285714285,0.3673469387755101,0.0,1.0,0,0.5625,False,4,47
4.25,0.75,0,2,65.0,0.0,0,0,4.0,0.0,0,0,3.333333333333333,1.1111111111111107,0,4,0.4285714285714285,0.3673469387755101,0.0,1.0,0,0.7058823529411765,False,4,48
4.25,0.75,0,2,65.0,0.0,0,0,4.0,0.0,0,0,3.333333333333333,1.1111111111111107,0,4,0.4285714285714285,0.3673469387755101,0.0,1.0,0,0.7058823529411765,False,4,49
3.6,0.8800000000000001,0,3,61.0,4.8,0,13,3.8,0.3200000000000001,0,1,11.0,5.8,0,18,0.4571428571428572,0.2530612244897959,0.0,1.0,0,0.5555555555555556,False,5,50
3.6,0.8800000000000001,0,3,61.0,4.8,0,13,3.8,0.3200000000000001,0,1,11.0,5.8,0,18,0.4571428571428572,0.2530612244897959,0.0,1.0,0,0.5555555555555556,False,5,51
3.8,0.64,0,2,61.0,4.8,0,13,3.6,0.48,0,1,10.8,5.239999999999999,0,16,0.4571428571428572,0.2938775510204082,0.0,1.0,0,0.631578947368421,False,5,52
3.8,0.64,0,2,61.0,4.8,0,13,3.6,0.48,0,1,10.8,5.239999999999999,0,16,0.4571428571428572,0.2938775510204082,0.0,1.0,0,0.631578947368421,False,5,53
4.0,0.8,0,2,61.0,4.8,0,13,3.6,0.48,0,1,10.8,5.6800000000000015,0,18,0.4285714285714286,0.2693877551020408,0.0,1.0,0,0.6,False,5,54
4.0,0.8,0,2,61.0,4.8,0,13,3.6,0.48,0,1,10.8,5.6800000000000015,0,18,0.4285714285714286,0.2693877551020408,0.0,1.0,0,0.6,False,5,55
3.4,1.12,0,3,63.6,2.2399999999999998,0,7,3.8,0.3200000000000001,0,1,6.4,4.88,0,13,0.4571428571428571,0.2938775510204082,0.0,1.0,0,0.6470588235294118,False,5,56
3.4,1.12,0,3,63.6,2.2399999999999998,0,7,3.8,0.3200000000000001,0,1,6.4,4.88,0,13,0.4571428571428571,0.2938775510204082,0.0,1.0,0,0.6470588235294118,False,5,57
3.0,1.2,0,3,63.6,2.2399999999999998,0,7,3.6,0.48,0,1,6.4,4.88,0,13,0.4571428571428571,0.2938775510204082,0.0,1.0,0,0.7333333333333333,False,5,58
3.0,1.2,0,3,63.6,2.2399999999999998,0,7,3.6,0.48,0,1,6.4,4.88,0,13,0.4571428571428571,0.2938775510204082,0.0,1.0,0,0.7333333333333333,False,5,59
3.4,1.12,0,3,61.0,4.8,0,13,3.8,0.3200000000000001,0,1,11.0,5.4,0,16,0.4285714285714285,0.2693877551020408,0.0,1.0,0,0.6470588235294118,False,5,60
3.4,1.12,0,3,61.0,4.8,0,13,3.8,0.3200000000000001,0,1,11.0,5.4,0,16,0.4285714285714285,0.2693877551020408,0.0,1.0,0,0.6470588235294118,False,5,61
3.6,1.28,0,3,61.0,4.8,0,13,3.8,0.3200000000000001,0,1,10.4,6.24,0,20,0.4285714285714285,0.3265306122448979,0.0,1.0,0,0.6666666666666666,False,5,62
4.0,0.8,0,3,63.6,2.2399999999999998,0,7,3.8,0.3200000000000001,0,1,5.8,4.96,0,13,0.3714285714285714,0.3020408163265306,0.0,1.0,1,0.65,False,5,63
4.0,0.8,0,3,63.6,2.2399999999999998,0,7,3.8,0.3200000000000001,0,1,5.8,4.96,0,13,0.3714285714285714,0.3020408163265306,0.0,1.0,1,0.65,False,5,64
2.8,1.36,0,4,63.6,2.2399999999999998,0,7,3.4,0.72,0,2,5.8,4.96,0,13,0.3714285714285714,0.3020408163265306,0.0,1.0,0,0.6428571428571429,False,5,65
2.8,1.36,0,4,63.6,2.2399999999999998,0,7,3.4,0.72,0,2,5.8,4.96,0,13,0.3714285714285714,0.3020408163265306,0.0,1.0,0,0.6428571428571429,False,5,66
3.0,1.2,0,3,59.6,4.32,0,13,3.8,0.3200000000000001,0,1,13.8,4.5600000000000005,0,20,0.4571428571428571,0.236734693877551,0.0,1.0,0,0.6,False,5,67
2.8,1.36,0,4,63.6,2.2399999999999998,0,7,3.8,0.3200000000000001,0,1,7.0,4.0,0,13,0.3428571428571428,0.2612244897959184,0.0,1.0,0,0.6428571428571429,False,5,68
2.8,1.36,0,4,63.6,2.2399999999999998,0,7,3.8,0.3200000000000001,0,1,7.0,4.0,0,13,0.3428571428571428,0.2612244897959184,0.0,1.0,0,0.6428571428571429,False,5,69
3.2,1.04,0,3,61.0,4.8,0,13,3.6,0.48,0,1,11.2,6.0,0,20,0.3999999999999999,0.2857142857142857,0.0,1.0,0,0.625,False,5,70
3.2,1.04,0,3,61.0,4.8,0,13,3.6,0.48,0,1,11.2,6.0,0,20,0.3999999999999999,0.2857142857142857,0.0,1.0,0,0.625,False,5,71
2.4,0.8800000000000001,0,3,61.0,4.8,0,13,3.6,0.48,0,1,12.0,4.6,0,18,0.3714285714285714,0.2530612244897959,0.0,1.0,0,0.8333333333333334,False,5,72
2.4,0.8800000000000001,0,3,61.0,4.8,0,13,3.6,0.48,0,1,12.0,4.6,0,18,0.3714285714285714,0.2530612244897959,0.0,1.0,0,0.8333333333333334,False,5,73
3.0,0.8,0,2,62.4,4.160000000000001,0,13,4.0,0.0,0,0,9.2,7.439999999999999,0,19,0.4285714285714285,0.2693877551020408,0.0,1.0,0,0.6666666666666666,False,5,74
3.0,0.8,0,2,62.4,4.160000000000001,0,13,4.0,0.0,0,0,9.2,7.439999999999999,0,19,0.4285714285714285,0.2693877551020408,0.0,1.0,0,0.6666666666666666,False,5,75
3.0,1.2,0,3,61.0,4.8,0,13,3.8,0.3200000000000001,0,1,12.6,4.359999999999999,0,16,0.3428571428571429,0.2204081632653061,0.0,1.0,0,0.6,False,5,76
3.0,1.2,0,3,61.0,4.8,0,13,3.8,0.3200000000000001,0,1,12.6,4.359999999999999,0,16,0.3428571428571429,0.2204081632653061,0.0,1.0,0,0.6,False,5,77
3.0,1.2,1,4,63.6,2.2399999999999998,0,7,3.8,0.3200000000000001,0,1,7.4,4.48,0,13,0.3714285714285714,0.2530612244897959,0.0,1.0,0,0.6666666666666666,False,5,78
3.0,1.2,1,4,63.6,2.2399999999999998,0,7,3.8,0.3200000000000001,0,1,7.4,4.48,0,13,0.3714285714285714,0.2530612244897959,0.0,1.0,0,0.6666666666666666,False,5,79
3.6,0.8800000000000001,0,3,62.4,4.160000000000001,0,13,4.0,0.0,0,0,9.2,7.439999999999999,0,19,0.4285714285714285,0.2693877551020408,0.0,1.0,0,0.5555555555555556,False,5,80
3.6,0.8800000000000001,0,3,62.4,4.160000000000001,0,13,4.0,0.0,0,0,9.2,7.439999999999999,0,19,0.4285714285714285,0.2693877551020408,0.0,1.0,0,0.5555555555555556,False,5,81
3.0,1.2,1,4,63.6,2.2399999999999998,0,7,4.0,0.0,0,0,7.4,3.6800000000000006,0,13,0.4285714285714285,0.2612244897959183,0.0,1.0,0,0.6,False,5,82
3.0,1.2,1,4,63.6,2.2399999999999998,0,7,4.0,0.0,0,0,7.4,3.6800000000000006,0,13,0.4285714285714285,0.2612244897959183,0.0,1.0,0,0.6,False,5,83
3.8,0.64,0,2,65.0,0.0,0,0,3.8,0.3200000000000001,0,1,2.8,1.44,0,4,0.3999999999999999,0.3428571428571428,0.0,1.0,0,0.5263157894736842,False,5,84
3.8,0.64,0,2,65.0,0.0,0,0,3.8,0.3200000000000001,0,1,2.8,1.44,0,4,0.3999999999999999,0.3428571428571428,0.0,1.0,0,0.5263157894736842,False,5,85
1.8333333333333333,0.5555555555555557,0,2,63.833333333333336,1.9444444444444429,0,7,3.333333333333333,0.4444444444444445,0,1,5.8,3.733333333333332,0,13,0.3809523809523809,0.3061224489795919,0.0,1.0,0,0.7272727272727273,False,6,86
1.8333333333333333,0.5555555555555557,0,2,63.833333333333336,1.9444444444444429,0,7,3.333333333333333,0.4444444444444445,0,1,5.8,3.733333333333332,0,13,0.3809523809523809,0.3061224489795919,0.0,1.0,0,0.7272727272727273,False,6,87
3.6666666666666665,0.7777777777777778,0,3,63.833333333333336,1.9444444444444429,0,7,3.6666666666666665,0.4444444444444445,0,1,5.133333333333334,4.177777777777778,0,13,0.4047619047619047,0.2925170068027211,0.0,1.0,0,0.6818181818181818,False,6,88
3.6666666666666665,0.7777777777777778,0,3,63.833333333333336,1.9444444444444429,0,7,3.6666666666666665,0.4444444444444445,0,1,5.133333333333334,4.177777777777778,0,13,0.4047619047619047,0.2925170068027211,0.0,1.0,0,0.6818181818181818,False,6,89
3.0,0.6666666666666666,0,2,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,9.6,5.893333333333333,0,18,0.4523809523809524,0.2789115646258503,0.0,1.0,0,0.6666666666666666,False,6,90
3.0,0.6666666666666666,0,2,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,9.6,5.893333333333333,0,18,0.4523809523809524,0.2789115646258503,0.0,1.0,0,0.6666666666666666,False,6,91
3.5,0.8333333333333334,0,3,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,9.6,5.893333333333333,0,18,0.4523809523809524,0.2789115646258503,0.0,1.0,0,0.5714285714285714,False,6,92
3.5,0.8333333333333334,0,3,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,9.6,5.893333333333333,0,18,0.4523809523809524,0.2789115646258503,0.0,1.0,0,0.5714285714285714,False,6,93
3.0,1.0,0,3,60.66666666666666,5.777777777777779,0,13,3.6666666666666665,0.4444444444444445,0,1,10.533333333333331,6.364444444444445,0,19,0.4761904761904762,0.2585034013605442,0.0,1.0,0,0.7777777777777778,False,6,94
3.0,1.0,0,3,60.66666666666666,5.777777777777779,0,13,3.6666666666666665,0.4444444444444445,0,1,10.533333333333331,6.364444444444445,0,19,0.4761904761904762,0.2585034013605442,0.0,1.0,0,0.7777777777777778,False,6,95
3.0,1.0,0,3,60.66666666666666,5.777777777777779,0,13,3.6666666666666665,0.4444444444444445,0,1,10.533333333333331,6.364444444444445,0,19,0.4761904761904762,0.2585034013605442,0.0,1.0,0,0.7777777777777778,False,6,96
4.166666666666667,0.5555555555555557,0,2,59.333333333333336,3.7777777777777786,0,13,3.6666666666666665,0.4444444444444445,0,1,12.266666666666667,4.115555555555555,0,18,0.5,0.238095238095238,0.0,1.0,0,0.44,False,6,97
4.166666666666667,0.5555555555555557,0,2,59.333333333333336,3.7777777777777786,0,13,3.6666666666666665,0.4444444444444445,0,1,12.266666666666667,4.115555555555555,0,18,0.5,0.238095238095238,0.0,1.0,0,0.44,False,6,98
3.5,1.1666666666666667,0,3,63.833333333333336,1.9444444444444429,0,7,3.5,0.5,0,1,5.666666666666667,3.8666666666666663,0,13,0.3571428571428571,0.2721088435374149,0.0,1.0,0,0.6666666666666666,False,6,99
3.5,1.1666666666666667,0,3,63.833333333333336,1.9444444444444429,0,7,3.5,0.5,0,1,5.666666666666667,3.8666666666666663,0,13,0.3571428571428571,0.2721088435374149,0.0,1.0,0,0.6666666666666666,False,6,100
3.5,1.1666666666666667,0,3,63.833333333333336,1.9444444444444429,0,7,3.5,0.5,0,1,5.666666666666667,4.355555555555555,0,13,0.380952380952381,0.3061224489795919,0.0,1.0,0,0.5238095238095238,False,6,101
3.5,1.1666666666666667,0,3,63.833333333333336,1.9444444444444429,0,7,3.5,0.5,0,1,5.666666666666667,4.355555555555555,0,13,0.380952380952381,0.3061224489795919,0.0,1.0,0,0.5238095238095238,False,6,102
2.833333333333333,1.1111111111111114,0,3,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.266666666666667,6.346666666666667,0,20,0.3571428571428571,0.2721088435374149,0.0,1.0,0,0.5882352941176471,False,6,103
2.833333333333333,1.1111111111111114,0,3,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.266666666666667,6.346666666666667,0,20,0.3571428571428571,0.2721088435374149,0.0,1.0,0,0.5882352941176471,False,6,104
3.6666666666666665,1.111111111111111,0,3,63.833333333333336,1.9444444444444429,0,7,3.6666666666666665,0.4444444444444445,0,1,5.666666666666667,4.355555555555555,0,13,0.4285714285714285,0.2993197278911564,0.0,1.0,1,0.5909090909090909,False,6,105
3.6666666666666665,1.111111111111111,0,3,63.833333333333336,1.9444444444444429,0,7,3.6666666666666665,0.4444444444444445,0,1,5.666666666666667,4.355555555555555,0,13,0.4285714285714285,0.2993197278911564,0.0,1.0,1,0.5909090909090909,False,6,106
3.333333333333333,1.3333333333333333,0,3,63.833333333333336,1.9444444444444429,0,7,3.6666666666666665,0.4444444444444445,0,1,5.666666666666667,4.355555555555556,0,13,0.4285714285714285,0.2993197278911564,0.0,1.0,0,0.6,False,6,107
3.333333333333333,1.3333333333333333,0,3,63.833333333333336,1.9444444444444429,0,7,3.6666666666666665,0.4444444444444445,0,1,5.666666666666667,4.355555555555556,0,13,0.4285714285714285,0.2993197278911564,0.0,1.0,0,0.6,False,6,108
3.1666666666666665,1.1666666666666667,0,3,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.666666666666666,6.4,0,18,0.3571428571428571,0.2721088435374149,0.0,1.0,0,0.5789473684210527,False,6,109
3.1666666666666665,1.1666666666666667,0,3,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.666666666666666,6.4,0,18,0.3571428571428571,0.2721088435374149,0.0,1.0,0,0.5789473684210527,False,6,110
3.6666666666666665,1.111111111111111,0,3,61.66666666666666,4.4444444444444455,0,13,3.8333333333333335,0.2777777777777777,0,1,9.466666666666669,6.7733333333333325,0,20,0.380952380952381,0.3061224489795919,0.0,1.0,0,0.6363636363636364,False,6,111
2.833333333333333,1.1111111111111114,0,3,60.5,4.5,0,13,3.8333333333333335,0.2777777777777777,0,1,12.066666666666666,5.120000000000001,0,22,0.4285714285714285,0.2517006802721088,0.0,1.0,0,0.5882352941176471,False,6,112
2.6666666666666665,1.222222222222222,0,4,61.66666666666666,4.4444444444444455,0,13,3.8333333333333335,0.2777777777777777,0,1,10.4,5.386666666666667,0,20,0.3571428571428571,0.2721088435374149,0.0,1.0,0,0.625,False,6,113
2.6666666666666665,1.222222222222222,0,4,61.66666666666666,4.4444444444444455,0,13,3.8333333333333335,0.2777777777777777,0,1,10.4,5.386666666666667,0,20,0.3571428571428571,0.2721088435374149,0.0,1.0,0,0.625,False,6,114
2.833333333333333,1.1666666666666667,0,4,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.4,5.386666666666667,0,20,0.3571428571428571,0.2721088435374149,0.0,1.0,0,0.6470588235294118,False,6,115
2.833333333333333,1.1666666666666667,0,4,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.4,5.386666666666667,0,20,0.3571428571428571,0.2721088435374149,0.0,1.0,0,0.6470588235294118,False,6,116
3.333333333333333,1.0,0,3,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.4,6.186666666666666,0,20,0.3571428571428571,0.2721088435374149,0.0,1.0,0,0.55,False,6,117
3.333333333333333,1.0,0,3,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.4,6.186666666666666,0,20,0.3571428571428571,0.2721088435374149,0.0,1.0,0,0.55,False,6,118
3.1666666666666665,1.1666666666666667,0,4,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,11.066666666666666,5.1288888888888895,0,18,0.3333333333333333,0.2380952380952381,0.0,1.0,0,0.5789473684210527,False,6,119
3.1666666666666665,1.1666666666666667,0,4,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,11.066666666666666,5.1288888888888895,0,18,0.3333333333333333,0.2380952380952381,0.0,1.0,0,0.5789473684210527,False,6,120
2.6666666666666665,1.0,0,3,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,11.066666666666666,5.1288888888888895,0,18,0.3333333333333333,0.2380952380952381,0.0,1.0,0,0.625,False,6,121
2.6666666666666665,1.0,0,3,61.66666666666666,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,11.066666666666666,5.1288888888888895,0,18,0.3333333333333333,0.2380952380952381,0.0,1.0,0,0.625,False,6,122
3.0,1.3333333333333333,0,4,61.66666666666666,4.4444444444444455,0,13,3.8333333333333335,0.2777777777777777,0,1,10.666666666666666,5.066666666666666,0,20,0.3571428571428571,0.2721088435374149,0.0,1.0,0,0.5555555555555556,False,6,123
3.0,1.3333333333333333,0,4,61.66666666666666,4.4444444444444455,0,13,3.8333333333333335,0.2777777777777777,0,1,10.666666666666666,5.066666666666666,0,20,0.3571428571428571,0.2721088435374149,0.0,1.0,0,0.5555555555555556,False,6,124
3.333333333333333,1.0,0,3,62.833333333333336,3.611111111111109,0,13,4.0,0.0,0,0,7.933333333333334,6.844444444444445,0,19,0.4047619047619047,0.2925170068027211,0.0,1.0,0,0.5,False,6,125
3.333333333333333,1.0,0,3,62.833333333333336,3.611111111111109,0,13,4.0,0.0,0,0,7.933333333333334,6.844444444444445,0,19,0.4047619047619047,0.2925170068027211,0.0,1.0,0,0.5,False,6,126
3.333333333333333,1.0,0,3,60.5,4.5,0,13,3.8333333333333335,0.2777777777777777,0,1,12.333333333333334,4.977777777777778,0,22,0.4285714285714285,0.2244897959183673,0.0,1.0,0,0.55,False,6,127
3.333333333333333,1.0,0,3,60.5,4.5,0,13,3.8333333333333335,0.2777777777777777,0,1,12.333333333333334,4.977777777777778,0,22,0.4285714285714285,0.2244897959183673,0.0,1.0,0,0.55,False,6,128
3.1666666666666665,1.1666666666666667,0,4,62.66666666666666,3.111111111111112,0,7,3.8333333333333335,0.2777777777777777,0,1,8.8,3.68,0,13,0.4047619047619047,0.2244897959183673,0.0,1.0,0,0.5263157894736842,False,6,129
