mean_rota_choice_quantity,mean_weekly_working_days,mean_difference_in_rotas,local_fitness,control,Faulty
3.4,4.8,8.0,0.3714285714285714,False,True
3.6,4.8,9.4,0.3999999999999999,False,True
3.4285714285714284,4.9230769230769225,5.047619047619048,0.4081632653061224,False,True
3.0,4.333333333333333,17.333333333333332,0.5714285714285714,False,True
4.0,5.0,,0.5714285714285714,False,True
3.75,5.0,3.6666666666666665,0.4285714285714285,False,True
3.5,4.865384615384615,8.166666666666666,0.3928571428571428,False,True
3.7142857142857135,4.857142857142857,7.238095238095238,0.3673469387755101,False,True
3.2857142857142856,4.714285714285714,10.761904761904765,0.4285714285714285,False,True
3.7777777777777777,4.888888888888889,6.166666666666667,0.3809523809523809,False,True
3.125,4.932692307692308,5.178571428571429,0.3392857142857143,False,True
3.25,4.75,9.833333333333334,0.4285714285714285,False,True
3.5,4.5,19.0,0.4285714285714285,False,True
4.0,5.0,6.0,0.2142857142857142,False,True
4.0,5.0,6.0,0.3571428571428571,False,True
4.0,5.0,,0.2857142857142857,False,True
2.75,4.615384615384615,12.666666666666666,0.4285714285714285,False,True
3.2,4.6,12.2,0.5142857142857142,False,True
3.8,5.0,2.8,0.3999999999999999,False,True
3.5,4.91025641025641,5.666666666666667,0.4047619047619047,False,True
3.857142857142857,4.857142857142857,7.238095238095238,0.3673469387755101,False,True
3.75,4.932692307692308,4.892857142857143,0.375,False,True
3.5,4.932692307692308,4.035714285714286,0.3571428571428571,False,True
3.25,4.75,8.5,0.3928571428571428,False,True
3.6,4.892307692307692,7.0,0.3999999999999999,False,True
3.333333333333333,4.666666666666667,12.666666666666666,0.3809523809523809,False,True
4.0,5.0,6.0,0.2142857142857142,False,True
3.75,4.75,11.833333333333334,0.3571428571428571,False,True
3.75,5.0,2.333333333333333,0.3928571428571428,False,True
3.6666666666666665,4.666666666666667,12.666666666666666,0.3809523809523809,False,True
3.5,4.75,9.166666666666666,0.5,False,True
3.5,4.833333333333333,7.933333333333334,0.3571428571428571,False,True
4.0,5.0,5.333333333333333,0.3333333333333333,False,True
3.5,4.75,9.5,0.3571428571428571,False,True
3.0,4.5,17.0,0.5714285714285714,False,True
3.6666666666666665,4.829059829059829,7.777777777777778,0.365079365079365,False,True
3.333333333333333,4.833333333333333,6.066666666666666,0.380952380952381,False,True
3.8,5.0,3.4,0.3428571428571428,False,True
3.5,4.5,19.0,0.4285714285714285,False,True
3.75,5.0,2.0,0.3571428571428571,False,True
4.0,5.0,4.0,0.4285714285714285,False,True
3.2,5.0,2.6,0.3999999999999999,False,True
4.0,5.0,4.666666666666667,0.3809523809523809,False,True
3.25,4.5,13.666666666666666,0.5,False,True
3.1666666666666665,4.666666666666667,11.333333333333334,0.4047619047619047,False,True
3.4,4.892307692307692,7.2,0.3999999999999999,False,True
3.2,4.6,12.2,0.5142857142857142,False,True
3.5,4.91025641025641,5.133333333333334,0.380952380952381,False,True
3.4285714285714284,4.78021978021978,8.571428571428571,0.3877551020408163,False,True
3.0,4.571428571428571,13.047619047619047,0.4489795918367346,False,True
3.8333333333333335,5.0,2.533333333333333,0.3809523809523809,False,True
3.7777777777777777,4.94017094017094,4.722222222222222,0.365079365079365,False,True
4.0,5.0,4.0,0.4285714285714285,False,True
4.0,5.0,4.666666666666667,0.3809523809523809,False,True
3.8333333333333335,5.0,2.933333333333333,0.380952380952381,False,True
4.0,5.0,0.0,0.2857142857142857,False,True
3.333333333333333,4.91025641025641,5.4,0.4047619047619047,False,True
3.6666666666666665,4.666666666666667,12.666666666666666,0.3809523809523809,False,True
4.0,4.230769230769231,22.0,0.6428571428571429,False,True
3.6,4.892307692307692,7.0,0.4285714285714285,False,True
3.333333333333333,4.666666666666667,9.866666666666667,0.4523809523809524,False,True
3.6,4.8,7.2,0.3999999999999999,False,True
3.333333333333333,5.0,4.666666666666667,0.3809523809523809,False,True
3.5,4.75,10.833333333333334,0.3928571428571428,False,True
4.0,5.0,,0.0,False,True
3.6666666666666665,4.91025641025641,6.066666666666666,0.3809523809523809,False,True
3.125,4.865384615384615,5.857142857142857,0.4107142857142857,False,True
3.0,4.615384615384615,13.0,0.4285714285714285,False,True
3.6666666666666665,5.0,4.666666666666667,0.3809523809523809,False,True
3.333333333333333,4.666666666666667,11.333333333333334,0.4761904761904761,False,True
3.6666666666666665,4.91025641025641,5.666666666666667,0.3809523809523809,False,True
3.625,4.807692307692308,8.571428571428571,0.375,False,True
3.333333333333333,4.666666666666667,11.066666666666666,0.4761904761904762,False,True
3.75,5.0,3.6666666666666665,0.4285714285714285,False,True
3.6666666666666665,5.0,4.666666666666667,0.3809523809523809,False,True
3.333333333333333,4.487179487179487,17.333333333333332,0.4761904761904761,False,True
3.6,4.8,8.8,0.3714285714285714,False,True
3.25,4.5,14.0,0.5357142857142857,False,True
4.0,4.75,11.5,0.3928571428571428,False,True
3.6666666666666665,4.666666666666667,14.666666666666666,0.3809523809523809,False,True
4.0,5.0,5.333333333333333,0.3333333333333333,False,True
3.4,4.6,11.2,0.4571428571428571,False,True
3.5,5.0,4.0,0.4285714285714285,False,True
4.0,5.0,4.666666666666667,0.3809523809523809,False,True
3.6666666666666665,5.0,4.666666666666667,0.3809523809523809,False,True
3.6666666666666665,4.833333333333333,5.666666666666667,0.380952380952381,False,True
3.333333333333333,4.666666666666667,11.333333333333334,0.4761904761904761,False,True
3.5,4.75,8.5,0.4285714285714285,False,True
3.857142857142857,4.857142857142857,7.238095238095238,0.3673469387755101,False,True
4.0,5.0,0.0,0.2857142857142857,False,True
