mean_rota_choice_quantity,mean_weekly_working_days,mean_difference_in_rotas,local_fitness,control,Faulty
3.333333333333333,4.487179487179487,14.0,0.5714285714285714,False,True
3.0,4.230769230769231,22.0,0.6428571428571429,False,True
2.333333333333333,4.730769230769231,8.733333333333333,0.4761904761904762,False,True
3.5,4.461538461538462,4.0,0.7857142857142857,False,True
2.7142857142857144,4.78021978021978,9.61904761904762,0.4081632653061224,False,True
2.0,4.730769230769231,11.333333333333334,0.3928571428571428,False,True
2.8,4.892307692307692,6.0,0.4285714285714285,False,True
3.0,4.75,8.833333333333334,0.4642857142857143,False,True
4.0,4.641025641025641,8.666666666666666,0.619047619047619,False,True
3.0,4.91025641025641,5.4,0.4047619047619047,False,True
3.6666666666666665,4.666666666666667,13.333333333333334,0.4285714285714285,False,True
2.8,4.892307692307692,6.4,0.4285714285714285,False,True
3.5,5.0,4.0,0.4285714285714285,False,True
