mean_rota_choice_quantity,mean_weekly_working_days,mean_difference_in_rotas,local_fitness,working_saturday_proportion,coverage,control,Faulty
2.833333333333333,4.743589743589744,10.133333333333333,0.123015873015873,0.2307692307692308,0.7472527472527473,False,True
4.0,5.0,,0.0,0.2307692307692307,0.7142857142857143,False,True
1.8333333333333333,5.0,4.0,0.119047619047619,0.1923076923076923,0.7472527472527473,False,True
3.25,4.75,8.166666666666666,0.0357142857142857,0.2307692307692307,0.7252747252747253,False,True
2.75,4.615384615384615,14.0,0.125,0.2307692307692307,0.7472527472527473,False,True
2.75,4.615384615384615,14.0,0.125,0.2307692307692307,0.7472527472527473,False,True
3.1666666666666665,4.833333333333333,7.8,0.1468253968253968,0.1923076923076923,0.7472527472527473,False,True
4.0,5.0,,0.0,0.2307692307692307,0.7142857142857143,False,True
3.0,4.0,24.0,0.1071428571428571,0.2307692307692307,0.7032967032967034,False,True
3.5,5.0,12.0,0.1428571428571428,0.2307692307692307,0.7802197802197802,False,True
3.0,4.153846153846154,20.666666666666668,0.2539682539682539,0.2307692307692307,0.7362637362637363,False,True
3.25,4.865384615384615,6.833333333333333,0.1428571428571428,0.2307692307692307,0.7472527472527473,False,True
3.0,4.692307692307692,12.8,0.08,0.1846153846153846,0.7472527472527473,False,True
2.6,4.892307692307692,8.0,0.0628571428571428,0.1846153846153846,0.7472527472527473,False,True
2.1666666666666665,4.653846153846153,11.8,0.1269841269841269,0.2307692307692308,0.7472527472527473,False,True
3.1666666666666665,4.743589743589744,11.2,0.0753968253968253,0.1923076923076923,0.7472527472527473,False,True
2.6,4.784615384615384,9.0,0.1542857142857143,0.1846153846153846,0.7472527472527473,False,True
3.2,4.584615384615384,12.8,0.1828571428571428,0.2307692307692307,0.7472527472527473,False,True
2.875,4.798076923076923,8.392857142857142,0.1339285714285714,0.173076923076923,0.7472527472527473,False,True
2.888888888888889,4.88034188034188,7.0,0.0758377425044091,0.1794871794871795,0.7472527472527473,False,True
3.6,4.384615384615384,16.2,0.24,0.2307692307692307,0.7472527472527473,False,True
3.0,5.0,2.0,0.0357142857142857,0.2307692307692307,0.7252747252747253,False,True
3.0,4.487179487179487,16.0,0.2222222222222222,0.2307692307692307,0.7472527472527473,False,True
4.0,5.0,,0.0,0.2307692307692307,0.7142857142857143,False,True
3.333333333333333,4.666666666666667,10.0,0.0634920634920634,0.2307692307692307,0.7252747252747253,False,True
3.6666666666666665,4.487179487179487,16.0,0.2222222222222222,0.2307692307692307,0.7472527472527473,False,True
2.6666666666666665,5.0,2.0,0.0317460317460317,0.2307692307692307,0.7252747252747253,False,True
4.0,5.0,4.0,0.1269841269841269,0.1538461538461538,0.7472527472527473,False,True
2.5,5.0,8.0,0.0357142857142857,0.173076923076923,0.7802197802197802,False,True
3.0,4.714285714285714,9.333333333333334,0.2128279883381924,0.2307692307692308,0.7472527472527473,False,True
3.5,4.230769230769231,20.0,0.0714285714285714,0.2307692307692307,0.7142857142857143,False,True
2.125,4.740384615384615,10.178571428571429,0.1116071428571428,0.2019230769230769,0.7472527472527473,False,True
2.75,4.673076923076923,10.428571428571429,0.1540178571428571,0.2307692307692307,0.7472527472527473,False,True
4.0,4.730769230769231,13.0,0.1785714285714285,0.2307692307692307,0.7472527472527473,False,True
2.857142857142857,4.9230769230769225,6.380952380952381,0.0670553935860058,0.1978021978021978,0.7472527472527473,False,True
3.5,4.480769230769231,13.5,0.2410714285714285,0.2307692307692307,0.7472527472527473,False,True
2.625,4.625,13.964285714285714,0.1941964285714285,0.2307692307692307,0.8021978021978022,False,True
3.6666666666666665,4.487179487179487,15.333333333333334,0.1111111111111111,0.2307692307692307,0.7362637362637363,False,True
2.7777777777777777,4.606837606837607,14.61111111111111,0.1534391534391534,0.2307692307692307,0.8021978021978022,False,True
3.0,4.653846153846153,11.666666666666666,0.1388888888888889,0.2307692307692308,0.7472527472527473,False,True
2.7142857142857144,4.9230769230769225,6.380952380952381,0.075801749271137,0.1978021978021978,0.7472527472527473,False,True
3.5,5.0,0.0,0.0,0.2307692307692307,0.7142857142857143,False,True
3.5,4.730769230769231,11.0,0.1071428571428571,0.2307692307692307,0.7362637362637363,False,True
3.5,4.730769230769231,9.0,0.1071428571428571,0.2307692307692307,0.7252747252747253,False,True
3.5,4.75,11.5,0.0982142857142857,0.173076923076923,0.7472527472527473,False,True
3.0,4.714285714285714,11.904761904761903,0.1807580174927114,0.2307692307692308,0.7802197802197802,False,True
3.6666666666666665,5.0,1.3333333333333333,0.0634920634920634,0.2307692307692307,0.7252747252747253,False,True
2.5,5.0,3.6,0.119047619047619,0.1923076923076923,0.7472527472527473,False,True
3.0,4.8,11.2,0.16,0.2307692307692307,0.7802197802197802,False,True
2.833333333333333,4.666666666666667,13.466666666666669,0.1825396825396825,0.2307692307692308,0.7802197802197802,False,True
3.142857142857143,4.9230769230769225,5.523809523809524,0.1020408163265306,0.2307692307692308,0.7472527472527473,False,True
2.5,4.653846153846153,12.333333333333334,0.1269841269841269,0.1923076923076923,0.7472527472527473,False,True
3.5,4.230769230769231,20.0,0.0714285714285714,0.2307692307692307,0.7142857142857143,False,True
3.0,4.487179487179487,16.666666666666668,0.2222222222222222,0.2307692307692307,0.7472527472527473,False,True
2.6666666666666665,4.487179487179487,16.0,0.1746031746031746,0.2307692307692307,0.7472527472527473,False,True
2.5,5.0,1.6666666666666667,0.0446428571428571,0.2307692307692307,0.7252747252747253,False,True
3.0,4.6,11.0,0.16,0.2307692307692307,0.7362637362637363,False,True
3.0,5.0,,0.0,0.2307692307692307,0.7142857142857143,False,True
2.8,4.7846153846153845,8.8,0.1542857142857143,0.2307692307692307,0.7472527472527473,False,True
2.6666666666666665,4.82051282051282,7.333333333333333,0.0634920634920634,0.2307692307692307,0.7362637362637363,False,True
2.6666666666666665,4.829059829059829,8.055555555555555,0.1234567901234568,0.2051282051282051,0.7472527472527473,False,True
3.0,4.461538461538462,2.6666666666666665,0.0634920634920634,0.2307692307692307,0.6593406593406593,False,True
3.0,5.0,4.0,0.0357142857142857,0.2307692307692307,0.7362637362637363,False,True
2.6666666666666665,4.641025641025641,9.333333333333334,0.1587301587301587,0.2307692307692307,0.7362637362637363,False,True
2.833333333333333,4.666666666666667,10.133333333333333,0.246031746031746,0.2307692307692308,0.7472527472527473,False,True
3.0,5.0,,0.0,0.2307692307692307,0.7142857142857143,False,True
3.1666666666666665,4.833333333333333,9.933333333333334,0.126984126984127,0.2307692307692308,0.7802197802197802,False,True
2.2,4.7846153846153845,9.2,0.1542857142857143,0.1846153846153846,0.7472527472527473,False,True
2.7142857142857144,4.78021978021978,9.80952380952381,0.0991253644314868,0.1978021978021978,0.7472527472527473,False,True
4.0,4.5,15.0,0.1071428571428571,0.2307692307692307,0.7252747252747253,False,True
4.0,4.5,17.0,0.1428571428571428,0.2307692307692307,0.7362637362637363,False,True
2.5,5.0,3.8666666666666663,0.0833333333333333,0.1538461538461538,0.7472527472527473,False,True
4.0,4.333333333333333,15.333333333333334,0.2539682539682539,0.2307692307692307,0.7362637362637363,False,True
2.333333333333333,4.769230769230769,9.444444444444445,0.1040564373897707,0.2051282051282051,0.7472527472527473,False,True
2.5,4.740384615384615,10.321428571428571,0.0915178571428571,0.2019230769230769,0.7472527472527473,False,True
2.5,4.865384615384615,7.285714285714286,0.1116071428571428,0.2019230769230769,0.7472527472527473,False,True
2.7142857142857144,4.846153846153846,7.047619047619048,0.1457725947521866,0.2307692307692308,0.7472527472527473,False,True
2.75,4.865384615384615,6.833333333333333,0.1339285714285714,0.2307692307692307,0.7472527472527473,False,True
3.0,4.784615384615384,7.0,0.0742857142857143,0.2307692307692307,0.7362637362637363,False,True
3.5,5.0,2.0,0.0357142857142857,0.2307692307692307,0.7252747252747253,False,True
3.333333333333333,4.487179487179487,15.333333333333334,0.1746031746031746,0.2307692307692307,0.7472527472527473,False,True
3.0,5.0,10.0,0.0634920634920634,0.2307692307692307,0.7802197802197802,False,True
2.5,4.82051282051282,8.8,0.1071428571428571,0.1923076923076923,0.7472527472527473,False,True
3.0,5.0,2.0,0.0357142857142857,0.2307692307692307,0.7252747252747253,False,True
2.833333333333333,4.82051282051282,7.466666666666667,0.1349206349206349,0.2307692307692308,0.7472527472527473,False,True
3.0,4.730769230769231,11.0,0.1428571428571428,0.2307692307692307,0.7362637362637363,False,True
3.0,4.846153846153846,7.904761904761905,0.0991253644314868,0.1648351648351648,0.7472527472527473,False,True
3.0,4.8,8.8,0.16,0.1846153846153846,0.7472527472527473,False,True
2.8,4.8,7.4,0.0685714285714285,0.2307692307692307,0.7362637362637363,False,True
3.0,4.5,15.0,0.1071428571428571,0.2307692307692307,0.7252747252747253,False,True
3.0,4.91025641025641,6.066666666666666,0.1031746031746031,0.2307692307692308,0.7472527472527473,False,True
2.75,4.615384615384615,13.666666666666666,0.1428571428571428,0.2307692307692307,0.7472527472527473,False,True
3.0,4.730769230769231,8.0,0.1160714285714285,0.2307692307692307,0.7362637362637363,False,True
2.5,4.740384615384615,9.464285714285714,0.1316964285714285,0.2307692307692307,0.7472527472527473,False,True
3.333333333333333,4.82051282051282,8.666666666666666,0.1587301587301587,0.2307692307692307,0.7472527472527473,False,True
3.0,5.0,4.666666666666667,0.0952380952380952,0.1538461538461538,0.7472527472527473,False,True
2.8,4.692307692307692,11.8,0.1085714285714285,0.2307692307692307,0.7472527472527473,False,True
3.0,5.0,4.0,0.0357142857142857,0.2307692307692307,0.7362637362637363,False,True
2.6,4.692307692307692,11.8,0.1085714285714285,0.2307692307692307,0.7472527472527473,False,True
3.0,4.153846153846154,17.333333333333332,0.1269841269841269,0.2307692307692307,0.7142857142857143,False,True
3.5,4.5,15.0,0.1071428571428571,0.2307692307692307,0.7252747252747253,False,True
3.0,4.0,2.0,0.0,0.2307692307692307,0.5824175824175825,False,True
4.0,4.461538461538462,,0.0,0.2307692307692307,0.6373626373626373,False,True
2.7142857142857144,4.846153846153846,8.0,0.0991253644314868,0.1978021978021978,0.7472527472527473,False,True
4.0,4.730769230769231,11.0,0.1071428571428571,0.2307692307692307,0.7362637362637363,False,True
2.8086956521739133,4.641471571906354,11.330282227307398,0.1473737688931747,0.2227424749163879,0.8021978021978022,False,True
2.8086956521739133,4.641471571906354,11.215560640732264,0.1483143424804383,0.2227424749163879,0.7802197802197802,True,True
2.8086956521739133,4.639464882943143,11.59908466819222,0.1338812713867193,0.2227424749163879,0.7802197802197802,True,True
2.8086956521739133,4.632107023411372,11.375438596491229,0.1449746268299709,0.2267558528428093,0.8021978021978022,True,True
2.8086956521739133,4.636120401337793,11.250953470633103,0.1546737024525222,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.616722408026756,11.496567505720824,0.1526116423393841,0.2247491638795986,0.8021978021978022,True,True
2.8086956521739133,4.650167224080267,11.221662852784137,0.1301473207965233,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.650167224080268,11.257360793287567,0.1286979093367182,0.2247491638795986,0.8021978021978022,True,True
2.8086956521739133,4.680267558528429,10.710602593440122,0.1267828050619372,0.2187290969899665,0.7802197802197802,True,True
2.8086956521739133,4.666889632107024,10.894279176201373,0.1377147329867674,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.670903010033445,10.949809305873378,0.1338861902742645,0.2187290969899666,0.7802197802197802,True,True
2.8086956521739133,4.667558528428094,11.063005339435543,0.1330991121794223,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.635451505016722,11.349504195270786,0.1385961068917606,0.2247491638795986,0.8021978021978022,True,True
2.8086956521739133,4.698327759197325,10.308466819221968,0.1297301731096221,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.676923076923076,10.581540808543098,0.1400878676620419,0.2247491638795986,0.8021978021978022,True,True
2.8086956521739133,4.640802675585284,11.074294431731502,0.1371036361174551,0.2247491638795986,0.8021978021978022,True,True
2.8086956521739133,4.636120401337793,11.442562929061785,0.1421615030353124,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.634113712374582,11.247292143401983,0.1274442182795894,0.2187290969899666,0.7802197802197802,True,True
2.8086956521739133,4.646153846153845,11.095041952707856,0.1499675464404764,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.671571906354515,10.832951945080092,0.1330059739308805,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.653511705685619,10.757894736842106,0.1503667882190121,0.2267558528428093,0.8021978021978022,True,True
2.8086956521739133,4.675585284280936,10.55072463768116,0.1392829173968378,0.2247491638795987,0.8021978021978022,True,True
2.8086956521739133,4.653511705685618,10.874141876430206,0.1367625843370074,0.2267558528428093,0.8021978021978022,True,True
2.8086956521739133,4.624080267558528,11.07154843630816,0.16845932444616,0.2247491638795986,0.8021978021978022,True,True
2.8086956521739133,4.662876254180602,11.014797864225782,0.1349454504483311,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.6923076923076925,10.434172387490465,0.1275769680678104,0.2227424749163879,0.7802197802197802,True,True
2.8086956521739133,4.648160535117057,10.911060259344012,0.1426861519201113,0.2227424749163879,0.7802197802197802,True,True
2.8086956521739133,4.6468227424749164,11.177116704805492,0.1554447424806967,0.2207357859531772,0.7802197802197802,True,True
2.8086956521739133,4.622742474916389,11.83768115942029,0.1429291159157354,0.2247491638795987,0.8021978021978022,True,True
2.8086956521739133,4.653511705685619,11.092295957284517,0.142182965884536,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.644147157190636,11.266819221967964,0.1294424378410893,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.65484949832776,11.14233409610984,0.1424968977586824,0.2247491638795987,0.7802197802197802,True,True
2.8086956521739133,4.624749163879598,11.475209763539285,0.1476050557717088,0.2247491638795986,0.8021978021978022,True,True
2.8086956521739133,4.626086956521739,11.451411136536995,0.1464220883148783,0.2247491638795987,0.8021978021978022,True,True
2.8086956521739133,4.622742474916389,11.37482837528604,0.1483138325367692,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.661538461538462,11.148741418764304,0.1201210516786504,0.2167224080267558,0.8021978021978022,True,True
2.8086956521739133,4.649498327759197,11.310450038138825,0.1277762273931428,0.2187290969899665,0.8021978021978022,True,True
2.8086956521739133,4.613377926421404,11.757131960335622,0.132262148274771,0.2207357859531772,0.7802197802197802,True,True
2.8086956521739133,4.640133779264214,11.2790236460717,0.1418987371246867,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.6474916387959855,11.187185354691076,0.1494746026675816,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.666889632107023,10.659344012204423,0.144193883516543,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.655518394648829,11.123112128146452,0.1450601286119362,0.2187290969899666,0.8021978021978022,True,True
2.8086956521739133,4.636120401337793,11.347368421052632,0.145838781088633,0.2247491638795987,0.8021978021978022,True,True
2.8086956521739133,4.709030100334448,9.982608695652171,0.1413029037316366,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.587290969899666,12.264836003051109,0.1373341022820023,0.2187290969899665,0.8021978021978022,True,True
2.8086956521739133,4.600668896321071,11.792829900839054,0.1622208441077686,0.2247491638795986,0.8021978021978022,True,True
2.8086956521739133,4.65819397993311,10.941266209000762,0.130725473851112,0.2167224080267558,0.8021978021978022,True,True
2.8086956521739133,4.622073578595318,11.480701754385963,0.1422330849509606,0.2187290969899665,0.8021978021978022,True,True
2.8086956521739133,4.614046822742475,11.541113653699464,0.1517289871730809,0.2247491638795987,0.7802197802197802,True,True
2.8086956521739133,4.666220735785953,10.826849733028222,0.1332204617976797,0.2207357859531772,0.7802197802197802,True,True
2.8086956521739133,4.646153846153845,11.232951945080092,0.1439781055760359,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.670234113712374,10.474141876430206,0.134018863029959,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.6468227424749164,11.287566742944318,0.1433806331540543,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.681605351170568,10.655987795575896,0.1427128449429842,0.2247491638795986,0.7802197802197802,True,True
2.8086956521739133,4.635451505016722,11.4233409610984,0.1290938885036356,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.6876254180602,10.43112128146453,0.1250542032838749,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.579264214046822,12.336842105263155,0.1485294912404548,0.2167224080267558,0.8021978021978022,True,True
2.8086956521739133,4.652173913043479,11.314721586575134,0.1285398499630746,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.676923076923076,10.597101449275362,0.1340958679635229,0.2187290969899665,0.7802197802197802,True,True
2.8086956521739133,4.649498327759198,11.412662090007627,0.1276267020051765,0.2167224080267558,0.8021978021978022,True,True
2.8086956521739133,4.698996655518394,10.279786422578184,0.1282052428868212,0.2187290969899666,0.8021978021978022,True,True
2.8086956521739133,4.649498327759198,11.124942791762011,0.1343914054610935,0.2167224080267558,0.8021978021978022,True,True
2.8086956521739133,4.707692307692308,10.112280701754386,0.1479437412632247,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.624080267558528,11.633867276887871,0.1541648862291239,0.2247491638795987,0.8021978021978022,True,True
2.8086956521739133,4.62742474916388,11.460869565217392,0.1457770630738894,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.696989966555185,10.205034324942792,0.1280601786576899,0.2247491638795987,0.8021978021978022,True,True
2.8086956521739133,4.688294314381271,10.443935926773456,0.1277243484141321,0.2247491638795986,0.7802197802197802,True,True
2.8086956521739133,4.636789297658863,11.23813882532418,0.1513610353505431,0.2267558528428093,0.7802197802197802,True,True
2.8086956521739133,4.666889632107023,10.869260106788712,0.1428420676423326,0.222742474916388,0.8021978021978022,True,True
2.8086956521739133,4.619397993311036,11.430358504958049,0.1547859671534788,0.2247491638795986,0.8021978021978022,True,True
2.8086956521739133,4.6642140468227415,10.769488939740656,0.1393204661266634,0.2207357859531772,0.7802197802197802,True,True
2.8086956521739133,4.648829431438127,11.469412662090008,0.1330110342138475,0.2167224080267558,0.7802197802197802,True,True
2.8086956521739133,4.6314381270903,11.1954233409611,0.1578055168253132,0.2247491638795987,0.8021978021978022,True,True
2.8086956521739133,4.624080267558528,11.541113653699464,0.1508987873958093,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.65886287625418,10.936994660564457,0.1486101051471293,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.642140468227424,11.220747520976357,0.1528659985690178,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.65819397993311,11.12738367658276,0.1315773908703707,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.660200668896321,10.66880244088482,0.151912675596729,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.639464882943144,11.225934401220442,0.139334414144843,0.2267558528428093,0.8021978021978022,True,True
2.8086956521739133,4.646153846153847,11.033714721586575,0.1517047438586006,0.2247491638795986,0.8021978021978022,True,True
2.8086956521739133,4.62876254180602,11.437376048817695,0.1459812744049446,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.698996655518394,10.1534706331045,0.1494601763355321,0.2207357859531772,0.7802197802197802,True,True
2.8086956521739133,4.624080267558528,11.250953470633103,0.148814581141608,0.2247491638795986,0.8021978021978022,True,True
2.8086956521739133,4.640133779264214,11.38367658276125,0.1338747528292416,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.666889632107023,11.115789473684211,0.1344919045828887,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.636120401337793,11.359267734553775,0.1379798138368228,0.2247491638795986,0.7802197802197802,True,True
2.8086956521739133,4.642809364548495,11.208543096872615,0.1297464290319476,0.2207357859531772,0.7802197802197802,True,True
2.8086956521739133,4.65484949832776,11.074294431731502,0.1432486627546965,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.618729096989967,11.603356216628528,0.1561108054865552,0.2207357859531772,0.7802197802197802,True,True
2.8086956521739133,4.6809364548494985,10.484515636918385,0.1346826423086914,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.632775919732442,11.37025171624714,0.155902040214487,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.644816053511706,10.94614797864226,0.1414369805055204,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.65819397993311,10.850038138825324,0.1375702255540699,0.2227424749163879,0.7802197802197802,True,True
2.8086956521739133,4.672909698996655,10.979710144927536,0.1283932515012414,0.2227424749163879,0.7802197802197802,True,True
2.8086956521739133,4.645484949832777,11.171319603356215,0.1288599255974697,0.222742474916388,0.8021978021978022,True,True
2.8086956521739133,4.648160535117057,10.839664378337147,0.140927987397938,0.2227424749163879,0.7802197802197802,True,True
2.8086956521739133,4.664214046822742,10.686803966437834,0.1502876961142156,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.633444816053512,11.012662090007629,0.1619965585705051,0.2227424749163879,0.7802197802197802,True,True
2.8086956521739133,4.667558528428093,10.87109077040427,0.1410473545313711,0.2247491638795986,0.8021978021978022,True,True
2.8086956521739133,4.637458193979934,11.576506483600305,0.1373048168755595,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.632107023411372,11.456903127383676,0.1393683616395847,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.635451505016722,11.24973302822273,0.1567426748978773,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.626086956521739,11.56887871853547,0.146519157341068,0.2187290969899666,0.8021978021978022,True,True
2.8086956521739133,4.654180602006688,11.252173913043478,0.1345821377936808,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.674916387959866,10.69626239511823,0.1347639963254072,0.2207357859531772,0.8021978021978022,True,True
2.8086956521739133,4.676254180602006,10.319450800915332,0.1450824495989418,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.661538461538462,10.652326468344777,0.1459483401932513,0.2247491638795986,0.7802197802197802,True,True
2.8086956521739133,4.622742474916389,11.623798627002287,0.1351968482438321,0.2167224080267558,0.7802197802197802,True,True
2.8086956521739133,4.645484949832777,11.253394355453851,0.139458092239903,0.2227424749163879,0.8021978021978022,True,True
2.8086956521739133,4.653511705685619,10.904958047292144,0.1448322823595078,0.2267558528428093,0.8021978021978022,True,True
