skill_quantity_mean,skill_quantity_mean_error,skill_quantity_min_diff,skill_quantity_max_diff,hours_mean,hours_mean_error,hours_min_diff,hours_max_diff,choices_mean,choices_mean_error,choices_min_diff,choices_max_diff,hamming_mean,hamming_mean_error,hamming_min_diff,hamming_max_diff,weekdays_mean,weekdays_mean_error,weekdays_min_diff,weekdays_max_diff,shared_skill_amount,skill_diversity,control,size
2.5,1.25,0,4,63.25,2.625,0,7,3.75,0.375,0,1,8.5,4.5,0,13,0.35714285714285715,0.2653061224489796,0.0,1.0,0,0.7,True,4
2.0,1.0,0,3,61.5,3.5,0,7,3.75,0.375,0,1,8.0,3.0,1,11,0.5714285714285714,0.2755102040816327,0.0,1.0,0,0.875,True,4
3.6,1.28,0,3,63.6,2.2399999999999993,0,7,4.0,0.0,0,0,4.8,3.3600000000000003,0,9,0.48571428571428577,0.38367346938775515,0.0,1.0,0,0.6111111111111112,True,5
2.75,1.25,1,4,58.5,6.5,0,13,2.5,1.5,0,3,14.0,4.333333333333333,0,20,0.5,0.2857142857142857,0.0,1.0,0,0.7272727272727273,True,4
2.0,0.0,0,0,65.0,0.0,0,0,2.5,1.5,0,3,1.3333333333333333,0.888888888888889,0,2,0.35714285714285715,0.40816326530612246,0.0,1.0,0,0.75,True,4
3.0,0.6666666666666666,1,2,65.0,0.0,0,0,3.3333333333333335,0.4444444444444445,0,1,2.6666666666666665,1.777777777777778,0,4,0.38095238095238093,0.43537414965986393,0.0,1.0,1,0.6666666666666666,True,3
3.0,1.0,0,2,61.5,3.5,0,7,3.75,0.375,0,1,8.333333333333334,4.888888888888889,0,13,0.5357142857142857,0.19387755102040818,0.0,1.0,0,0.75,True,4
3.0,2.0,4,4,58.5,6.5,13,13,4.0,0.0,0,0,13.0,0.0,0,0,0.5,0.2857142857142857,0.0,1.0,0,1.0,True,2
3.6,0.8800000000000001,0,3,62.2,3.3599999999999994,0,7,3.0,1.2,0,3,8.8,3.04,0,11,0.4571428571428572,0.236734693877551,0.0,1.0,0,0.7222222222222222,True,5
3.25,0.875,0,3,58.5,6.5,0,13,3.75,0.375,0,1,13.666666666666666,4.555555555555556,0,22,0.5714285714285714,0.2959183673469387,0.0,1.0,0,0.5384615384615384,True,4
3.0,1.0,0,3,61.5,3.5,0,7,3.5,0.75,0,2,11.0,2.3333333333333335,0,7,0.39285714285714285,0.2346938775510204,0.0,1.0,0,0.8333333333333334,True,4
2.4285714285714284,1.0612244897959184,0,3,58.42857142857143,5.63265306122449,0,13,3.0,1.1428571428571428,0,3,13.80952380952381,5.569160997732427,0,24,0.4897959183673469,0.25072886297376096,0.0,1.0,0,0.5294117647058824,True,7
3.25,1.125,0,3,65.0,0.0,0,0,2.0,1.0,0,2,2.6666666666666665,1.3333333333333333,0,4,0.4642857142857143,0.3979591836734694,0.0,1.0,1,0.5384615384615384,True,4
2.5,0.5,1,1,58.5,6.5,13,13,1.0,0.0,0,0,17.0,0.0,0,0,0.5714285714285714,0.24489795918367346,0.0,1.0,1,0.8,True,2
