Simplicity,Mean Fitness,Atomicity
115.0,-18.291664086389854,0.0
115.0,-18.291664086389854,0.0
114.0,-15.723053043326024,-6.351837332153431e-17
114.0,-15.723053043326024,-6.351837332153431e-17
114.0,-17.333315535519617,-1.8949319197360497e-17
114.0,-17.333315535519617,-1.8949319197360497e-17
113.0,-14.773869026213355,-0.011895996707856352
113.0,-14.773869026213355,-0.011895996707856352
113.0,-14.782500122750147,0.054193448878904184
113.0,-14.957070622687258,0.06440970076456036
113.0,-14.957070622687258,0.06440970076456036
113.0,-15.010526070226009,0.09434400391478694
113.0,-15.010526070226009,0.09434400391478694
113.0,-15.647621094602146,0.12984571034568407
113.0,-15.647621094602146,0.12984571034568407
113.0,-15.800715696917903,0.14088755294130062
113.0,-15.800715696917903,0.14088755294130062
112.0,-14.401925145659927,0.012071358469450106
112.0,-14.401925145659927,0.012071358469450106
112.0,-14.448662472169664,0.03880411846503287
112.0,-14.448662472169664,0.03880411846503287
112.0,-14.546511309042424,0.057934308923221066
112.0,-14.546511309042424,0.057934308923221066
112.0,-14.587263394379269,0.059567691200275774
112.0,-14.587263394379269,0.059567691200275774
112.0,-14.678507910486099,0.06582732101564237
112.0,-14.678507910486099,0.06582732101564237
112.0,-14.782500122750147,0.06965835610439361
112.0,-14.782500122750147,0.06965835610439361
112.0,-14.886445062593854,0.09096462715692175
112.0,-14.886445062593854,0.09096462715692175
112.0,-14.968333815865812,0.13298948907000133
112.0,-14.968333815865812,0.13298948907000133
112.0,-15.297099364625433,0.1612436389466808
112.0,-15.297099364625433,0.1612436389466808
112.0,-15.565517423083275,0.16273179871586974
112.0,-15.565517423083275,0.16273179871586974
111.0,-14.34723078637247,-0.008467548924617438
111.0,-14.34723078637247,-0.008467548924617438
111.0,-14.39634201081968,-0.0030477467937172144
111.0,-14.39634201081968,-0.0030477467937172144
111.0,-14.401925145659927,0.018141735661558824
111.0,-14.401925145659927,0.018141735661558824
111.0,-14.419590630557714,0.05155966916077726
111.0,-14.419590630557714,0.05155966916077726
111.0,-14.463022262126104,0.05843983594528601
111.0,-14.463022262126104,0.05843983594528601
111.0,-14.478278811099234,0.059206038746897754
111.0,-14.478278811099234,0.059206038746897754
111.0,-14.58155152089675,0.0594669894283138
111.0,-14.58155152089675,0.0594669894283138
111.0,-14.657992979155022,0.08285448416556943
111.0,-14.657992979155022,0.08285448416556943
111.0,-14.88880640156902,0.133468577160261
111.0,-14.88880640156902,0.133468577160261
110.0,-14.370318752993262,8.52111858161995e-06
110.0,-14.400938024799244,0.004055479132788765
110.0,-14.400938024799244,0.004055479132788765
110.0,-14.401925145659927,0.01936894939502113
110.0,-14.401925145659927,0.01936894939502113
110.0,-14.401946363817608,0.01952648493659978
110.0,-14.401946363817608,0.01952648493659978
110.0,-14.45116468876756,0.05522231371598349
110.0,-14.45116468876756,0.05522231371598349
109.0,-14.400938024799244,0.007182736965298447
109.0,-14.400938024799244,0.007182736965298447
109.0,-14.401925145659927,0.020055036518073326
109.0,-14.401925145659927,0.020055036518073326
114.0,-16.466711916741655,-6.57531153548093e-17
114.0,-16.466711916741655,-6.57531153548093e-17
114.0,-17.26893321541909,-6.559663090635644e-17
114.0,-17.26893321541909,-6.559663090635644e-17
114.0,-17.4735197379319,-3.9992086564684816e-17
114.0,-17.4735197379319,-3.9992086564684816e-17
114.0,-17.637979783719903,-3.9553848017153704e-17
114.0,-17.637979783719903,-3.9553848017153704e-17
114.0,-17.96005480981808,-3.788326955138723e-17
114.0,-17.96005480981808,-3.788326955138723e-17
114.0,-19.04894196669519,-2.5462768214040637e-17
114.0,-19.04894196669519,-2.5462768214040637e-17
114.0,-19.24445512993487,-9.847099385641135e-18
114.0,-19.24445512993487,-9.847099385641135e-18
114.0,-20.117001327936396,-9.757533422275475e-18
114.0,-20.117001327936396,-9.757533422275475e-18
114.0,-21.599567102970116,-7.562623454904877e-18
114.0,-21.599567102970116,-7.562623454904877e-18
113.0,-15.04534720277418,0.05136049929500181
113.0,-15.04534720277418,0.05136049929500181
113.0,-15.066289365520777,0.06986049964989693
113.0,-15.066289365520777,0.06986049964989693
113.0,-15.094519528950586,0.08379012660388034
113.0,-15.094519528950586,0.08379012660388034
113.0,-15.427782139829826,0.08734103410650462
113.0,-15.427782139829826,0.08734103410650462
113.0,-15.697859556325202,0.12213007870116546
113.0,-15.697859556325202,0.12213007870116546
113.0,-15.968786388086956,0.12331294994157328
113.0,-15.968786388086956,0.12331294994157328
112.0,-14.401925145659927,0.0008489559438669316
112.0,-14.401925145659927,0.0008489559438669316
112.0,-14.641894829515953,0.03041162420379453
112.0,-14.641894829515953,0.03041162420379453
112.0,-14.685184253232192,0.04179314524279947
112.0,-14.685184253232192,0.04179314524279947
112.0,-14.74121217582827,0.04276217749098452
112.0,-14.74121217582827,0.04276217749098452
112.0,-14.898020249107871,0.05819567941002567
112.0,-14.898020249107871,0.05819567941002567
112.0,-14.932051418384397,0.07319610952176421
112.0,-14.932051418384397,0.07319610952176421
112.0,-15.019539527788156,0.07455045783026285
112.0,-15.019539527788156,0.07455045783026285
112.0,-15.033271352236547,0.13240929588996997
112.0,-15.033271352236547,0.13240929588996997
112.0,-15.369554645296052,0.15655902460865057
112.0,-15.369554645296052,0.15655902460865057
111.0,-14.396342010819682,-0.004537404553669348
111.0,-14.396342010819682,-0.004537404553669348
111.0,-14.401925145659927,0.012740698753479112
111.0,-14.401925145659927,0.012740698753479112
111.0,-14.401925145659927,0.012740698753479112
111.0,-14.401925145659927,0.012740698753479112
111.0,-14.448662472169664,0.04045181586953881
111.0,-14.448662472169664,0.04045181586953881
111.0,-14.448662472169664,0.04045181586953881
111.0,-14.448662472169664,0.04045181586953881
111.0,-14.574191032746226,0.04855559035694918
111.0,-14.574191032746226,0.04855559035694918
111.0,-14.645855784778432,0.05260780351115008
111.0,-14.645855784778432,0.05260780351115008
