skill_quantity_mean,skill_quantity_mean_error,skill_quantity_min_diff,skill_quantity_max_diff,hours_mean,hours_mean_error,hours_min_diff,hours_max_diff,choices_mean,choices_mean_error,choices_min_diff,choices_max_diff,hamming_mean,hamming_mean_error,hamming_min_diff,hamming_max_diff,weekdays_mean,weekdays_mean_error,weekdays_min_diff,weekdays_max_diff,shared_skill_amount,skill_diversity,control,size
3.6666666666666665,1.777777777777778,0,4,60.333333333333336,3.111111111111112,0,7,3.6666666666666665,0.4444444444444445,0,1,10.0,0.6666666666666666,1,2,0.619047619047619,0.2585034013605442,0.0,1.0,0,0.8181818181818182,False,3
5.0,0.0,0,0,56.333333333333336,5.777777777777779,0,13,4.0,0.0,0,0,16.0,1.3333333333333333,0,3,0.6666666666666666,0.1904761904761905,0.0,1.0,1,0.6666666666666666,False,3
3.3333333333333335,1.5555555555555554,1,4,54.0,2.6666666666666665,0,6,4.0,0.0,0,0,17.333333333333332,3.555555555555556,4,10,0.7142857142857143,0.2448979591836735,0.0,1.0,1,0.8,False,3
4.666666666666667,0.44444444444444436,0,1,56.0,2.6666666666666665,0,6,4.0,0.0,0,0,14.0,4.0,2,10,0.7619047619047619,0.272108843537415,0.0,1.0,0,0.7142857142857143,False,3
3.6666666666666665,1.777777777777778,0,4,54.0,2.6666666666666665,0,6,4.0,0.0,0,0,17.333333333333332,3.555555555555556,4,10,0.7142857142857143,0.2448979591836735,0.0,1.0,0,0.7272727272727273,False,3
3.6666666666666665,1.777777777777778,0,4,56.333333333333336,5.777777777777779,0,13,4.0,0.0,0,0,10.0,6.666666666666667,0,15,0.7142857142857143,0.2448979591836735,0.0,1.0,0,0.8181818181818182,False,3
4.333333333333333,0.888888888888889,0,2,60.333333333333336,3.111111111111112,0,7,4.0,0.0,0,0,11.333333333333334,1.1111111111111114,1,3,0.5714285714285714,0.2312925170068027,0.0,1.0,0,0.6923076923076923,False,3
4.333333333333333,0.44444444444444436,0,1,56.0,2.6666666666666665,0,6,3.6666666666666665,0.4444444444444445,0,1,16.0,4.0,2,10,0.7142857142857143,0.2448979591836735,0.0,1.0,1,0.7692307692307693,False,3
3.0,1.3333333333333333,2,4,54.0,2.6666666666666665,0,6,4.0,0.0,0,0,17.333333333333332,3.555555555555556,4,10,0.7142857142857143,0.2448979591836735,0.0,1.0,0,0.7777777777777778,False,3
4.666666666666667,0.44444444444444436,0,1,54.0,2.6666666666666665,0,6,4.0,0.0,0,0,10.0,2.6666666666666665,0,6,0.8095238095238095,0.272108843537415,0.0,1.0,0,0.7142857142857143,False,3
4.333333333333333,0.888888888888889,0,2,60.666666666666664,5.777777777777779,0,13,4.0,0.0,0,0,10.0,6.666666666666667,0,15,0.5714285714285714,0.36734693877551017,0.0,1.0,0,0.7692307692307693,False,3
3.3333333333333335,1.5555555555555554,1,4,58.333333333333336,4.4444444444444455,6,13,4.0,0.0,0,0,12.0,2.0,3,6,0.6666666666666666,0.2857142857142857,0.0,1.0,0,0.8,False,3
3.6666666666666665,1.1111111111111112,1,3,54.0,2.6666666666666665,0,6,4.0,0.0,0,0,12.666666666666666,0.8888888888888887,0,2,0.8095238095238095,0.272108843537415,0.0,1.0,0,0.7272727272727273,False,3
4.0,1.3333333333333333,0,3,60.333333333333336,3.111111111111112,0,7,4.0,0.0,0,0,11.333333333333334,1.1111111111111114,1,3,0.5714285714285714,0.2312925170068027,0.0,1.0,1,0.6666666666666666,False,3
3.6666666666666665,1.1111111111111112,1,3,54.0,2.6666666666666665,0,6,4.0,0.0,0,0,18.0,4.0,2,10,0.7142857142857143,0.2448979591836735,0.0,1.0,0,0.9090909090909091,False,3
4.0,0.6666666666666666,1,2,54.0,2.6666666666666665,0,6,3.3333333333333335,0.8888888888888888,0,2,15.333333333333334,2.222222222222222,2,6,0.7619047619047619,0.272108843537415,0.0,1.0,0,0.8333333333333334,False,3
4.333333333333333,0.44444444444444436,0,1,54.0,2.6666666666666665,0,6,3.6666666666666665,0.4444444444444445,0,1,8.0,5.333333333333333,0,12,0.8095238095238095,0.272108843537415,0.0,1.0,0,0.8461538461538461,False,3
3.3333333333333335,1.1111111111111112,1,3,58.333333333333336,4.4444444444444455,6,13,4.0,0.0,0,0,12.666666666666666,2.4444444444444446,1,6,0.6666666666666666,0.2857142857142857,0.0,1.0,1,0.7,False,3
4.666666666666667,0.44444444444444436,0,1,58.333333333333336,4.4444444444444455,6,13,4.0,0.0,0,0,12.0,2.0,3,6,0.6666666666666666,0.2857142857142857,0.0,1.0,1,0.7142857142857143,False,3
5.0,0.0,0,0,60.333333333333336,3.111111111111112,0,7,3.6666666666666665,0.4444444444444445,0,1,16.0,4.0,0,9,0.5714285714285714,0.2312925170068027,0.0,1.0,1,0.6666666666666666,False,3
4.666666666666667,0.44444444444444436,0,1,54.0,2.6666666666666665,0,6,4.0,0.0,0,0,12.666666666666666,0.8888888888888887,0,2,0.8095238095238095,0.272108843537415,0.0,1.0,0,0.7857142857142857,False,3
5.0,0.0,0,0,58.333333333333336,4.4444444444444455,6,13,4.0,0.0,0,0,15.333333333333334,3.111111111111111,4,9,0.5714285714285714,0.29931972789115646,0.0,1.0,1,0.7333333333333333,False,3
3.6666666666666665,1.1111111111111112,1,3,54.0,2.6666666666666665,0,6,3.6666666666666665,0.4444444444444445,0,1,16.666666666666668,7.111111111111111,0,16,0.7142857142857143,0.2448979591836735,0.0,1.0,1,0.8181818181818182,False,3
