Simplicity,Mean Fitness,Atomicity
115.0,-378.64828983010955,0.0
115.0,-378.64828983010955,0.0
114.0,-376.951477528014,3.93207337673523e-17
114.0,-376.951477528014,3.93207337673523e-17
114.0,-377.0827784092069,5.806660757391684e-17
114.0,-377.0827784092069,5.806660757391684e-17
114.0,-377.3012484482334,1.3759781805965863e-16
114.0,-377.3012484482334,1.3759781805965863e-16
114.0,-377.35321746372824,1.4848436026700866e-16
114.0,-377.35321746372824,1.4848436026700866e-16
114.0,-377.4888828281824,1.6757629738906634e-16
114.0,-377.4888828281824,1.6757629738906634e-16
114.0,-378.64828983010955,2.2204460492503126e-16
114.0,-378.64828983010955,2.2204460492503126e-16
114.0,-378.64828983010955,2.2204460492503126e-16
114.0,-378.64828983010955,2.2204460492503126e-16
114.0,-378.64828983010955,2.2204460492503126e-16
114.0,-378.64828983010955,2.2204460492503126e-16
114.0,-378.64828983010955,2.2204460492503126e-16
114.0,-378.64828983010955,2.2204460492503126e-16
114.0,-378.64828983010955,2.2204460492503126e-16
114.0,-378.64828983010955,2.2204460492503126e-16
114.0,-378.64828983010955,2.2204460492503126e-16
114.0,-378.64828983010955,2.2204460492503126e-16
114.0,-378.64828983010955,2.2204460492503126e-16
114.0,-378.64828983010955,2.2204460492503126e-16
113.0,-376.9050762028909,0.103460299260839
113.0,-376.9050762028909,0.103460299260839
113.0,-377.0827784092069,0.15385419225675204
113.0,-377.0827784092069,0.15385419225675204
114.0,-377.4850764431767,5.953370975219403e-17
114.0,-377.4850764431767,5.953370975219403e-17
114.0,-377.5314122739766,6.428684317726674e-17
114.0,-377.5314122739766,6.428684317726674e-17
114.0,-377.6792202272357,7.88487159590788e-17
114.0,-377.6792202272357,7.88487159590788e-17
114.0,-377.9019723943899,1.233364566704589e-16
114.0,-377.9019723943899,1.233364566704589e-16
113.0,-376.91123707222425,-0.05832388180746355
113.0,-376.91123707222425,-0.05832388180746355
113.0,-377.0827784092069,5.806660757391684e-17
113.0,-377.0827784092069,5.806660757391684e-17
113.0,-377.08890344940636,0.01086059643873597
113.0,-377.08890344940636,0.01086059643873597
113.0,-377.183736702005,0.05882301668058101
113.0,-377.183736702005,0.05882301668058101
112.0,-376.9050762028909,0.013972994256356069
112.0,-376.9050762028909,0.013972994256356069
114.0,-378.1244562233737,6.221220960302339e-17
114.0,-378.1244562233737,6.221220960302339e-17
114.0,-378.2603158421839,7.911199867968265e-17
114.0,-378.2603158421839,7.911199867968265e-17
114.0,-378.4081644411593,9.925411875876523e-17
114.0,-378.4081644411593,9.925411875876523e-17
113.0,-376.91332333490925,-0.10030559351231694
113.0,-376.91332333490925,-0.10030559351231694
113.0,-377.21177649103606,-0.04432097895761788
113.0,-377.21177649103606,-0.04432097895761788
113.0,-377.3012484482334,1.3759781805965863e-16
113.0,-377.3012484482334,1.3759781805965863e-16
113.0,-377.4888828281824,1.6757629738906634e-16
113.0,-377.4888828281824,1.6757629738906634e-16
113.0,-378.4691727922795,0.048035726072875255
113.0,-378.4691727922795,0.048035726072875255
113.0,-381.04436844483996,0.05385584122611031
113.0,-381.04436844483996,0.05385584122611031
112.0,-376.91123707222425,-0.05832388180746355
112.0,-376.91123707222425,-0.05832388180746355
112.0,-376.92566524577546,-0.025023686714852934
112.0,-376.92566524577546,-0.025023686714852934
112.0,-376.951477528014,3.93207337673523e-17
112.0,-376.951477528014,3.93207337673523e-17
112.0,-377.15028059740257,1.0994204915350561e-16
112.0,-377.15028059740257,1.0994204915350561e-16
112.0,-378.0559037118248,0.003043078898942887
112.0,-378.0559037118248,0.003043078898942887
114.0,-378.98939810025905,5.3605490498399795e-17
114.0,-378.98939810025905,5.3605490498399795e-17
114.0,-379.4899874663918,8.940358179150443e-17
114.0,-379.4899874663918,8.940358179150443e-17
113.0,-377.31796905577465,1.23290754581127e-16
113.0,-377.31796905577465,1.23290754581127e-16
113.0,-377.64010255148565,1.3264102313352683e-16
113.0,-377.64010255148565,1.3264102313352683e-16
113.0,-378.64828983010955,2.2204460492503126e-16
113.0,-378.64828983010955,2.2204460492503126e-16
113.0,-378.64828983010955,2.2204460492503126e-16
113.0,-378.64828983010955,2.2204460492503126e-16
113.0,-380.5796717111386,0.0012425861821880437
113.0,-380.5796717111386,0.0012425861821880437
112.0,-377.21177649103606,-0.04432097895761788
112.0,-377.21177649103606,-0.04432097895761788
112.0,-380.79415101493925,0.03328490179174855
112.0,-380.79415101493925,0.03328490179174855
111.0,-376.951477528014,3.93207337673523e-17
111.0,-376.951477528014,3.93207337673523e-17
110.0,-378.1312613294686,1.9737752496421171e-16
110.0,-378.1312613294686,1.9737752496421171e-16
113.0,-379.36109853184104,-0.017188198710810666
113.0,-379.36109853184104,-0.017188198710810666
112.0,-380.5796717111386,0.0006210682457968001
112.0,-380.5796717111386,0.0006210682457968001
111.0,-377.08225811386535,2.9696378417277365e-17
111.0,-377.08225811386535,2.9696378417277365e-17
113.0,-inf,0.0
113.0,-inf,0.0
111.0,-378.64828983010955,2.2204460492503126e-16
111.0,-378.64828983010955,2.2204460492503126e-16
110.0,-376.951477528014,3.93207337673523e-17
110.0,-376.951477528014,3.93207337673523e-17
