Simplicity,Mean Fitness,Atomicity
115.0,-18.063537484797433,0.0
115.0,-18.063537484797433,0.0
114.0,-16.022503070751355,0.0
114.0,-16.022503070751355,0.0
113.0,-14.529775128601864,-0.0064505089316457915
113.0,-14.529775128601864,-0.0064505089316457915
113.0,-14.585430234797068,0.01851620703344103
113.0,-14.585430234797068,0.01851620703344103
113.0,-14.867818454401458,0.02533920602215835
113.0,-14.867818454401458,0.02533920602215835
113.0,-14.927696438570159,0.04034525493834391
113.0,-14.927696438570159,0.04034525493834391
113.0,-15.048705815956222,0.05389627218984872
113.0,-15.048705815956222,0.05389627218984872
113.0,-15.083259649380043,0.09407423268096203
113.0,-15.083259649380043,0.09407423268096203
113.0,-15.277714605795001,0.11501450411304912
113.0,-15.277714605795001,0.11501450411304912
113.0,-15.288151738898645,0.14900908493385878
113.0,-15.288151738898645,0.14900908493385878
113.0,-15.337109319271825,0.15409021454036492
113.0,-15.337109319271825,0.15409021454036492
113.0,-15.719944001543583,0.15583509948432656
113.0,-15.719944001543583,0.15583509948432656
112.0,-14.113275993770774,0.0007952694680098493
112.0,-14.113275993770774,0.0007952694680098493
112.0,-14.119332323398805,0.018644787597713805
112.0,-14.119332323398805,0.018644787597713805
112.0,-14.129165142306578,0.028483112321472784
112.0,-14.129165142306578,0.028483112321472784
112.0,-14.316972287470492,0.038858628867883105
112.0,-14.316972287470492,0.038858628867883105
112.0,-14.408185337471386,0.047509858007492516
112.0,-14.408185337471386,0.047509858007492516
112.0,-14.43778392796485,0.055914870632380244
112.0,-14.43778392796485,0.055914870632380244
112.0,-14.43778392796485,0.055914870632380244
112.0,-14.450119017168527,0.0582581273610388
112.0,-14.450119017168527,0.0582581273610388
112.0,-14.455084799874548,0.06003031917531289
112.0,-14.455084799874548,0.06003031917531289
112.0,-14.472427495572518,0.06150334885591414
112.0,-14.472427495572518,0.06150334885591414
112.0,-14.532122224001096,0.07750932667202416
112.0,-14.532122224001096,0.07750932667202416
112.0,-14.556107160101222,0.08881189951375967
112.0,-14.556107160101222,0.08881189951375967
112.0,-14.586981430414708,0.10808523038494665
112.0,-14.586981430414708,0.10808523038494665
112.0,-14.632017060382065,0.15059213060823867
112.0,-14.632017060382065,0.15059213060823867
112.0,-14.632017060382065,0.15059213060823867
112.0,-15.114939000834264,0.15097879851738458
112.0,-15.114939000834264,0.15097879851738458
112.0,-15.422415270089365,0.15619427560551277
112.0,-15.422415270089365,0.15619427560551277
112.0,-16.70424521689476,0.16099373464538322
112.0,-16.70424521689476,0.16099373464538322
111.0,-14.11207756703213,0.008513436679940868
111.0,-14.11207756703213,0.008513436679940868
111.0,-14.119332323398805,0.020627986495648027
111.0,-14.119332323398805,0.020627986495648027
111.0,-14.120032045909714,0.029312747603379003
111.0,-14.120032045909714,0.029312747603379003
111.0,-14.129165142306578,0.03573216297416571
111.0,-14.129165142306578,0.03573216297416571
111.0,-14.316972287470492,0.06271040655414357
111.0,-14.316972287470492,0.06271040655414357
111.0,-14.3991157246706,0.09074410165277698
111.0,-14.3991157246706,0.09074410165277698
111.0,-14.484023668320697,0.10383106770410831
111.0,-14.484023668320697,0.10383106770410831
111.0,-14.583166732220219,0.10474573379580489
111.0,-14.583166732220219,0.10474573379580489
111.0,-14.607985152980397,0.1202905735615156
111.0,-14.607985152980397,0.1202905735615156
110.0,-14.11207756703213,0.01145279247473336
110.0,-14.11207756703213,0.01145279247473336
110.0,-14.113275993770774,0.011680930349821463
110.0,-14.118518123344671,0.019236334681699514
110.0,-14.118518123344671,0.019236334681699514
110.0,-14.127977189353969,0.030674404527612022
110.0,-14.127977189353969,0.030674404527612022
110.0,-14.293013597005457,0.036217657411139276
110.0,-14.293013597005457,0.036217657411139276
110.0,-14.299966493518989,0.0386869094005951
110.0,-14.299966493518989,0.0386869094005951
110.0,-14.310951220939014,0.059366779009687315
110.0,-14.310951220939014,0.059366779009687315
110.0,-14.368875113416248,0.07414606820149933
110.0,-14.368875113416248,0.07414606820149933
110.0,-14.522133351888229,0.12117785532998275
