mean_RCQ,mean_error_RCQ,mean_WWD,mean_error_WWD,mean_RD,mean_WSP,mean_SQ,mean_error_SQ,skill_diversity,skill_coverage,day_coverage,control
3.5714285714285716,0.6122448979591836,4.9230769230769225,0.1318681318681323,7.714285714285714,0.2307692307692308,2.2857142857142856,0.9795918367346939,0.5625,9,0.7802197802197802,False
4.0,0.0,5.0,0.0,,0.0,2.0,0.0,1.0,2,0.7142857142857143,False
3.75,0.375,5.0,0.0,4.333333333333333,0.17307692307692307,3.25,1.125,0.6153846153846154,8,0.7472527472527473,False
3.8,0.3200000000000001,4.692307692307692,0.36923076923076936,12.2,0.18461538461538463,3.0,0.8,0.8,12,0.7472527472527473,False
3.8,0.3200000000000001,4.892307692307692,0.17230769230769258,6.2,0.23076923076923078,3.2,0.64,0.6875,11,0.7472527472527473,False
3.5714285714285716,0.6122448979591836,4.78021978021978,0.3139717425431711,8.952380952380953,0.2307692307692308,2.4285714285714284,1.2244897959183674,0.6470588235294118,11,0.7472527472527473,False
3.75,0.375,5.0,0.0,7.333333333333333,0.23076923076923078,2.5,1.0,0.8,8,0.7802197802197802,False
3.75,0.375,5.0,0.0,6.666666666666667,0.23076923076923078,2.5,1.0,0.9,9,0.7802197802197802,False
3.5714285714285716,0.4897959183673469,5.0,0.0,3.0476190476190474,0.19780219780219782,2.857142857142857,1.0204081632653061,0.55,11,0.7472527472527473,False
3.6666666666666665,0.4444444444444445,5.0,0.0,3.066666666666667,0.19230769230769232,3.5,1.0,0.5714285714285714,12,0.7472527472527473,False
4.0,0.0,5.0,0.0,7.333333333333333,0.17307692307692307,2.25,1.25,0.7777777777777778,7,0.7802197802197802,False
4.0,0.0,5.0,0.0,,0.23076923076923078,1.0,0.0,1.0,1,0.7142857142857143,False
3.857142857142857,0.24489795918367344,5.0,0.0,5.714285714285714,0.19780219780219782,2.5714285714285716,1.2244897959183674,0.5,9,0.7802197802197802,False
3.75,0.375,4.865384615384615,0.2019230769230771,7.5,0.23076923076923078,3.75,0.875,0.7333333333333333,11,0.7472527472527473,False
3.4,0.48,5.0,0.0,1.6,0.23076923076923078,3.0,0.8,0.6,9,0.7362637362637363,False
4.0,0.0,4.0,0.0,,0.0,4.0,0.0,1.0,4,0.5714285714285714,False
3.857142857142857,0.24489795918367344,4.703296703296703,0.33908948194662486,10.761904761904763,0.2307692307692308,2.7142857142857144,1.1020408163265307,0.5789473684210527,11,0.7472527472527473,False
3.5,0.625,4.865384615384615,0.2019230769230771,7.428571428571429,0.20192307692307693,2.0,0.75,0.5,8,0.7472527472527473,False
3.25,0.75,4.8076923076923075,0.28846153846153855,7.714285714285714,0.23076923076923078,2.25,1.25,0.5555555555555556,10,0.7472527472527473,False
3.6666666666666665,0.4444444444444445,5.0,0.0,8.666666666666666,0.23076923076923075,3.0,1.3333333333333333,0.8888888888888888,8,0.7802197802197802,False
3.6666666666666665,0.4444444444444445,4.743589743589744,0.34188034188034183,10.533333333333333,0.19230769230769232,3.1666666666666665,0.8333333333333334,0.6842105263157895,13,0.7472527472527473,False
4.0,0.0,4.487179487179487,0.34188034188034183,17.333333333333332,0.15384615384615385,2.3333333333333335,0.4444444444444445,0.8571428571428571,6,0.7472527472527473,False
3.5,0.6666666666666666,4.833333333333333,0.27777777777777796,7.266666666666667,0.2307692307692308,3.3333333333333335,1.222222222222222,0.6,12,0.7472527472527473,False
3.8333333333333335,0.2777777777777777,4.743589743589744,0.34188034188034183,10.133333333333333,0.2307692307692308,3.0,1.0,0.5555555555555556,10,0.7472527472527473,False
3.857142857142857,0.24489795918367344,4.846153846153846,0.2197802197802199,7.809523809523809,0.19780219780219782,2.4285714285714284,1.0612244897959184,0.5294117647058824,9,0.7472527472527473,False
3.7777777777777777,0.34567901234567905,4.769230769230769,0.3076923076923077,11.11111111111111,0.23076923076923078,2.888888888888889,1.2345679012345678,0.5,13,0.7802197802197802,False
3.7777777777777777,0.3950617283950618,4.94017094017094,0.10636277302943951,7.055555555555555,0.20512820512820515,2.4444444444444446,1.1604938271604939,0.45454545454545453,10,0.7802197802197802,False
3.75,0.375,4.865384615384615,0.2019230769230771,11.5,0.23076923076923078,2.75,1.25,0.6363636363636364,7,0.7802197802197802,False
3.5,0.5,4.865384615384615,0.2019230769230771,7.5,0.23076923076923078,3.5,0.75,0.7142857142857143,10,0.7472527472527473,False
4.0,0.0,4.0,0.0,,0.23076923076923078,3.0,0.0,1.0,3,0.5714285714285714,False
3.8,0.3200000000000001,4.892307692307692,0.17230769230769258,10.0,0.23076923076923078,3.0,1.2,0.5333333333333333,8,0.7802197802197802,False
3.75,0.375,4.740384615384615,0.32451923076923084,9.892857142857142,0.23076923076923078,3.125,1.125,0.52,13,0.7472527472527473,False
3.857142857142857,0.24489795918367344,4.9230769230769225,0.1318681318681323,8.380952380952381,0.19780219780219782,2.4285714285714284,1.0612244897959184,0.6470588235294118,11,0.7802197802197802,False
3.8,0.3200000000000001,4.892307692307692,0.17230769230769258,10.0,0.23076923076923078,2.8,1.04,0.6428571428571429,9,0.7802197802197802,False
3.4285714285714284,0.6530612244897959,5.0,0.0,4.9523809523809526,0.2307692307692308,2.5714285714285716,1.2244897959183674,0.6111111111111112,11,0.7802197802197802,False
4.0,0.0,5.0,0.0,,0.23076923076923078,1.0,0.0,1.0,1,0.7142857142857143,False
3.857142857142857,0.24489795918367344,4.9230769230769225,0.1318681318681323,8.19047619047619,0.19780219780219782,2.857142857142857,1.3061224489795917,0.55,11,0.7802197802197802,False
3.5555555555555554,0.5925925925925927,4.709401709401709,0.32288698955365625,10.166666666666666,0.23076923076923078,2.2222222222222223,1.1358024691358024,0.6,12,0.7472527472527473,False
3.8,0.3200000000000001,4.692307692307692,0.36923076923076936,12.6,0.13846153846153847,2.6,1.1199999999999999,0.7692307692307693,10,0.7472527472527473,False
3.5,0.5,4.743589743589744,0.34188034188034183,9.6,0.2307692307692308,3.5,1.0,0.5714285714285714,12,0.7472527472527473,False
3.75,0.375,5.0,0.0,7.333333333333333,0.17307692307692307,2.5,1.5,0.8,8,0.7802197802197802,False
3.5,0.625,4.8076923076923075,0.28846153846153855,8.071428571428571,0.23076923076923078,2.625,1.21875,0.5714285714285714,12,0.7472527472527473,False
3.75,0.375,4.740384615384615,0.32451923076923084,9.75,0.23076923076923078,2.875,1.125,0.4782608695652174,11,0.7472527472527473,False
4.0,0.0,4.82051282051282,0.23931623931623935,9.333333333333334,0.23076923076923075,3.6666666666666665,1.1111111111111112,0.8181818181818182,9,0.7472527472527473,False
3.8333333333333335,0.2777777777777777,4.91025641025641,0.14957264957264993,5.8,0.2307692307692308,3.1666666666666665,0.8333333333333334,0.5789473684210527,11,0.7472527472527473,False
4.0,0.0,4.82051282051282,0.23931623931623935,8.666666666666666,0.23076923076923075,3.3333333333333335,1.1111111111111112,0.7,7,0.7472527472527473,False
4.0,0.0,4.730769230769231,0.26923076923076916,13.0,0.23076923076923078,3.5,1.5,1.0,7,0.7472527472527473,False
3.5,0.625,4.740384615384615,0.32451923076923084,9.678571428571429,0.23076923076923078,2.25,1.25,0.6111111111111112,11,0.7472527472527473,False
3.5,0.625,4.865384615384615,0.2019230769230771,8.714285714285714,0.23076923076923078,2.5,1.125,0.55,11,0.7802197802197802,False
3.8,0.3200000000000001,4.692307692307692,0.36923076923076936,11.6,0.23076923076923078,3.8,0.7200000000000001,0.5789473684210527,11,0.7472527472527473,False
4.0,0.0,4.461538461538462,0.0,,0.23076923076923078,5.0,0.0,1.0,5,0.6373626373626373,False
3.7777777777777777,0.34567901234567905,4.769230769230769,0.3076923076923077,9.11111111111111,0.23076923076923078,2.3333333333333335,0.8148148148148149,0.47619047619047616,10,0.7472527472527473,False
3.5714285714285716,0.4897959183673469,4.78021978021978,0.3139717425431711,11.333333333333334,0.2307692307692308,3.142857142857143,1.2653061224489794,0.5,11,0.7802197802197802,False
3.5,0.5,5.0,0.0,5.066666666666666,0.2307692307692308,2.6666666666666665,1.0,0.5625,9,0.7802197802197802,False
3.6666666666666665,0.4444444444444445,4.743589743589744,0.34188034188034183,10.133333333333333,0.2307692307692308,3.3333333333333335,1.0,0.5,10,0.7472527472527473,False
3.5714285714285716,0.6122448979591836,4.78021978021978,0.3139717425431711,9.047619047619047,0.2307692307692308,3.142857142857143,1.2653061224489797,0.5454545454545454,12,0.7472527472527473,False
4.0,0.0,5.0,0.0,,0.23076923076923078,3.0,0.0,1.0,3,0.7142857142857143,False
4.0,0.0,5.0,0.0,,0.0,1.0,0.0,1.0,1,0.7142857142857143,False
3.8,0.3200000000000001,5.0,0.0,6.6,0.18461538461538463,2.6,1.28,0.7692307692307693,10,0.7802197802197802,False
3.857142857142857,0.24489795918367344,4.703296703296703,0.33908948194662486,10.857142857142858,0.2307692307692308,2.857142857142857,1.0204081632653061,0.55,11,0.7472527472527473,False
4.0,0.0,5.0,0.0,,0.23076923076923078,5.0,0.0,1.0,5,0.7142857142857143,False
3.75,0.375,4.730769230769231,0.26923076923076916,9.666666666666666,0.23076923076923078,3.0,1.0,0.6666666666666666,8,0.7472527472527473,False
3.75,0.375,5.0,0.0,2.6666666666666665,0.23076923076923078,3.25,0.75,0.8461538461538461,11,0.7362637362637363,False
3.8333333333333335,0.2777777777777777,4.91025641025641,0.14957264957264993,5.8,0.2307692307692308,3.6666666666666665,0.7777777777777778,0.5,11,0.7472527472527473,False
3.625,0.46875,4.8076923076923075,0.28846153846153855,10.714285714285714,0.20192307692307693,2.375,0.96875,0.47368421052631576,9,0.7802197802197802,False
3.5714285714285716,0.6122448979591836,4.703296703296703,0.33908948194662486,10.571428571428571,0.2307692307692308,2.142857142857143,1.0204081632653061,0.6666666666666666,10,0.7472527472527473,False
3.7142857142857144,0.4081632653061224,5.0,0.0,5.619047619047619,0.19780219780219782,2.4285714285714284,1.0612244897959184,0.6470588235294118,11,0.7802197802197802,False
3.5714285714285716,0.6122448979591836,4.78021978021978,0.3139717425431711,11.523809523809524,0.2307692307692308,2.7142857142857144,1.3877551020408165,0.631578947368421,12,0.7802197802197802,False
3.4444444444444446,0.6172839506172839,4.769230769230769,0.3076923076923077,11.0,0.23076923076923078,2.7777777777777777,1.308641975308642,0.44,11,0.7802197802197802,False
3.7142857142857144,0.4081632653061224,4.846153846153846,0.2197802197802199,7.904761904761905,0.19780219780219782,2.4285714285714284,1.0612244897959184,0.5294117647058824,9,0.7472527472527473,False
3.6,0.5600000000000002,4.892307692307692,0.17230769230769258,7.466666666666667,0.23076923076923078,2.7,1.1,0.4444444444444444,12,0.7802197802197802,False
3.857142857142857,0.24489795918367344,4.9230769230769225,0.1318681318681323,8.19047619047619,0.19780219780219782,2.857142857142857,1.306122448979592,0.6,12,0.7802197802197802,False
3.6,0.48,4.784615384615384,0.25846153846153863,8.8,0.23076923076923078,3.2,0.96,0.625,10,0.7472527472527473,False
3.75,0.375,4.75,0.375,10.833333333333334,0.11538461538461539,2.75,1.25,0.8181818181818182,9,0.7472527472527473,False
3.8,0.3200000000000001,4.692307692307692,0.36923076923076936,11.6,0.23076923076923078,3.4,1.1199999999999999,0.7058823529411765,12,0.7472527472527473,False
3.8,0.3200000000000001,4.584615384615384,0.3323076923076922,13.2,0.23076923076923078,3.0,1.2,0.6666666666666666,10,0.7472527472527473,False
3.75,0.375,4.615384615384615,0.3846153846153846,14.333333333333334,0.17307692307692307,2.75,0.75,0.9090909090909091,10,0.7472527472527473,False
3.8,0.3200000000000001,5.0,0.0,3.4,0.18461538461538463,3.0,0.8,0.7333333333333333,11,0.7472527472527473,False
4.0,0.0,5.0,0.0,,0.23076923076923078,4.0,0.0,1.0,4,0.7142857142857143,False
3.6666666666666665,0.4444444444444445,5.0,0.0,2.6666666666666665,0.23076923076923075,3.0,0.6666666666666666,0.8888888888888888,8,0.7362637362637363,False
3.75,0.375,4.865384615384615,0.2019230769230771,7.5,0.23076923076923078,3.75,0.875,0.8,12,0.7472527472527473,False
3.5555555555555554,0.5925925925925927,4.829059829059829,0.2659069325735994,7.0,0.23076923076923078,2.6666666666666665,1.2592592592592593,0.5,12,0.7472527472527473,False
3.6666666666666665,0.4444444444444445,4.82051282051282,0.23931623931623935,9.333333333333334,0.23076923076923075,3.3333333333333335,0.8888888888888888,0.8,8,0.7472527472527473,False
3.5,0.5,4.461538461538462,0.0,6.0,0.23076923076923078,2.0,0.0,1.0,4,0.6703296703296703,False
3.8333333333333335,0.2777777777777777,4.743589743589744,0.34188034188034183,10.933333333333334,0.19230769230769232,3.1666666666666665,1.1666666666666667,0.5789473684210527,11,0.7472527472527473,False
3.8333333333333335,0.2777777777777777,4.91025641025641,0.14957264957264993,6.6,0.19230769230769232,3.1666666666666665,1.1666666666666667,0.5789473684210527,11,0.7472527472527473,False
3.375,0.625,4.8076923076923075,0.28846153846153855,7.714285714285714,0.23076923076923078,2.625,1.21875,0.47619047619047616,10,0.7472527472527473,False
3.8,0.3200000000000001,4.8,0.3200000000000001,7.6,0.23076923076923078,3.2,1.04,0.625,10,0.7362637362637363,False
3.625,0.46875,4.8076923076923075,0.28846153846153855,10.285714285714286,0.23076923076923078,3.25,1.1875,0.5,13,0.7802197802197802,False
3.2222222222222223,0.8641975308641975,4.88034188034188,0.1861348528015197,8.277777777777779,0.23076923076923078,2.0,0.8888888888888888,0.5,9,0.7802197802197802,False
3.625,0.5625,4.8076923076923075,0.28846153846153855,10.5,0.23076923076923078,2.875,1.375,0.5217391304347826,12,0.7802197802197802,False
3.3333333333333335,0.7407407407407407,4.88034188034188,0.1861348528015197,8.166666666666666,0.23076923076923078,2.3333333333333335,1.1111111111111114,0.5714285714285714,12,0.7802197802197802,False
3.6,0.5600000000000002,4.892307692307692,0.17230769230769258,7.644444444444445,0.23076923076923078,2.6,1.1199999999999999,0.4230769230769231,11,0.7802197802197802,False
3.75,0.375,5.0,0.0,4.0,0.17307692307692307,3.0,1.0,0.8333333333333334,10,0.7472527472527473,False
4.0,0.0,4.865384615384615,0.2019230769230771,7.833333333333333,0.23076923076923078,3.75,0.875,0.6666666666666666,10,0.7472527472527473,False
4.0,0.0,5.0,0.0,,0.23076923076923078,2.0,0.0,1.0,2,0.7142857142857143,False
3.375,0.78125,4.6826923076923075,0.3966346153846154,10.892857142857142,0.23076923076923078,2.125,0.90625,0.47058823529411764,8,0.7472527472527473,False
3.857142857142857,0.24489795918367344,4.703296703296703,0.33908948194662486,13.142857142857142,0.2307692307692308,2.857142857142857,1.3061224489795917,0.6,12,0.7802197802197802,False
3.2857142857142856,0.8163265306122449,4.637362637362637,0.4144427001569859,12.19047619047619,0.2307692307692308,2.0,0.8571428571428571,0.5714285714285714,8,0.7472527472527473,False
3.6666666666666665,0.4444444444444445,4.91025641025641,0.14957264957264993,6.6,0.19230769230769232,3.0,1.0,0.6111111111111112,11,0.7472527472527473,False
3.8333333333333335,0.2777777777777777,4.91025641025641,0.14957264957264993,6.6,0.19230769230769232,3.1666666666666665,1.1666666666666667,0.631578947368421,12,0.7472527472527473,False
4.0,0.0,4.461538461538462,0.0,,0.23076923076923078,2.0,0.0,1.0,2,0.6373626373626373,False
4.0,0.0,5.0,0.0,4.0,0.23076923076923078,3.0,1.0,0.8333333333333334,5,0.7362637362637363,False
3.8,0.3200000000000001,5.0,0.0,6.2,0.23076923076923078,2.6,1.1199999999999999,0.6153846153846154,8,0.7802197802197802,False
3.5454545454545454,0.5785123966942151,4.902097902097902,0.16020343293070594,7.527272727272727,0.20979020979020982,2.4545454545454546,1.1239669421487604,0.4074074074074074,11,0.7802197802197802,False
3.5,0.6,4.792307692307692,0.2907692307692308,10.2,0.23076923076923078,2.9,1.3,0.4482758620689655,13,0.7802197802197802,False
3.8333333333333335,0.2777777777777777,4.653846153846153,0.3461538461538461,11.8,0.2307692307692308,3.1666666666666665,1.1666666666666667,0.631578947368421,12,0.7472527472527473,False
3.6666666666666665,0.4444444444444445,5.0,0.0,2.6666666666666665,0.23076923076923075,3.6666666666666665,0.4444444444444445,0.8181818181818182,9,0.7362637362637363,False
3.6666666666666665,0.4444444444444445,4.91025641025641,0.14957264957264993,5.666666666666667,0.2307692307692308,3.5,0.6666666666666666,0.5238095238095238,11,0.7472527472527473,False
3.75,0.375,5.0,0.0,2.3333333333333335,0.23076923076923078,3.5,0.75,0.6428571428571429,9,0.7362637362637363,False
3.75,0.375,5.0,0.0,7.333333333333333,0.23076923076923078,3.25,1.125,0.6153846153846154,8,0.7802197802197802,False
3.75,0.4375,5.0,0.0,5.214285714285714,0.20192307692307693,2.5,1.25,0.5,10,0.7802197802197802,False
3.7142857142857144,0.4081632653061224,4.78021978021978,0.3139717425431711,9.047619047619047,0.2307692307692308,3.4285714285714284,0.9387755102040816,0.5416666666666666,13,0.7472527472527473,False
4.0,0.0,5.0,0.0,,0.23076923076923078,4.0,0.0,1.0,4,0.7142857142857143,False
3.6,0.48,4.892307692307692,0.17230769230769258,10.0,0.23076923076923078,3.0,1.2,0.6666666666666666,10,0.7802197802197802,False
3.8,0.3200000000000001,4.692307692307692,0.36923076923076936,14.8,0.23076923076923078,3.2,1.3599999999999999,0.6875,11,0.7802197802197802,False
3.6,0.5599999999999999,4.792307692307692,0.2907692307692308,8.155555555555555,0.23076923076923078,2.5,1.3,0.48,12,0.7472527472527473,False
3.8333333333333335,0.2777777777777777,5.0,0.0,5.733333333333333,0.2307692307692308,3.0,1.0,0.6111111111111112,11,0.7802197802197802,False
3.75,0.375,5.0,0.0,2.3333333333333335,0.23076923076923078,3.25,0.75,0.7692307692307693,10,0.7362637362637363,False
3.8333333333333335,0.2777777777777777,4.653846153846153,0.3461538461538461,11.933333333333334,0.2307692307692308,2.8333333333333335,1.1666666666666667,0.6470588235294118,11,0.7472527472527473,False
3.5454545454545454,0.5785123966942151,4.902097902097902,0.16020343293070594,7.127272727272727,0.2307692307692308,2.727272727272727,1.1570247933884297,0.4,12,0.7802197802197802,False
4.0,0.0,4.91025641025641,0.14957264957264993,9.0,0.19230769230769232,2.6666666666666665,1.3333333333333333,0.5625,9,0.7802197802197802,False
3.6666666666666665,0.4444444444444445,5.0,0.0,4.666666666666667,0.15384615384615385,3.0,1.3333333333333333,0.7777777777777778,7,0.7472527472527473,False
3.4444444444444446,0.7407407407407407,4.88034188034188,0.1861348528015197,8.444444444444445,0.23076923076923078,2.3333333333333335,1.1111111111111114,0.47619047619047616,10,0.7802197802197802,False
3.8,0.3200000000000001,4.784615384615384,0.25846153846153863,12.2,0.23076923076923078,3.0,1.2,0.6666666666666666,10,0.7802197802197802,False
3.6666666666666665,0.4444444444444445,5.0,0.0,8.666666666666666,0.23076923076923075,3.0,1.3333333333333333,0.7777777777777778,7,0.7802197802197802,False
3.8,0.3200000000000001,5.0,0.0,3.8,0.18461538461538463,3.0,1.2,0.6,9,0.7472527472527473,False
3.6666666666666665,0.4444444444444445,4.91025641025641,0.14957264957264993,8.6,0.2307692307692308,2.3333333333333335,0.777777777777778,0.5714285714285714,8,0.7802197802197802,False
3.5,0.7,4.892307692307692,0.17230769230769258,7.733333333333333,0.23076923076923078,2.3,1.0200000000000002,0.43478260869565216,10,0.7802197802197802,False
3.5454545454545454,0.6611570247933887,4.811188811188811,0.2746344564526384,8.436363636363636,0.20979020979020982,2.1818181818181817,1.140495867768595,0.375,9,0.7472527472527473,False
4.0,0.0,5.0,0.0,2.6666666666666665,0.23076923076923075,3.3333333333333335,0.8888888888888888,0.7,7,0.7362637362637363,False
4.0,0.0,5.0,0.0,12.0,0.23076923076923078,2.5,1.5,1.0,5,0.7802197802197802,False
3.5,0.5,5.0,0.0,1.8666666666666667,0.2307692307692308,3.1666666666666665,0.8333333333333334,0.5789473684210527,11,0.7362637362637363,False
3.75,0.375,4.615384615384615,0.3846153846153846,17.333333333333332,0.17307692307692307,2.25,0.875,0.8888888888888888,8,0.7802197802197802,False
3.625,0.5625,4.9326923076923075,0.11778846153846168,7.107142857142857,0.23076923076923078,2.5,1.125,0.5,10,0.7802197802197802,False
3.7142857142857144,0.4081632653061224,4.78021978021978,0.3139717425431711,9.047619047619047,0.2307692307692308,3.4285714285714284,0.9387755102040816,0.5,12,0.7472527472527473,False
3.6666666666666665,0.4444444444444445,4.743589743589744,0.34188034188034183,12.8,0.2307692307692308,3.3333333333333335,1.2222222222222223,0.6,12,0.7802197802197802,False
3.6363636363636362,0.5289256198347108,4.902097902097902,0.16020343293070594,7.6,0.20979020979020982,2.6363636363636362,1.2396694214876034,0.3793103448275862,11,0.7802197802197802,False
3.8,0.3200000000000001,4.8,0.3200000000000001,11.6,0.23076923076923078,3.2,1.04,0.5625,9,0.7802197802197802,False
3.6666666666666665,0.5185185185185186,4.88034188034188,0.1861348528015197,8.222222222222221,0.23076923076923078,2.4444444444444446,1.0370370370370372,0.45454545454545453,10,0.7802197802197802,False
3.8,0.3200000000000001,5.0,0.0,4.0,0.18461538461538463,3.2,0.96,0.625,10,0.7472527472527473,False
3.6666666666666665,0.4444444444444445,4.743589743589744,0.34188034188034183,10.0,0.2307692307692308,3.5,1.0,0.5714285714285714,12,0.7472527472527473,False
4.0,0.0,4.0,0.0,,0.23076923076923078,2.0,0.0,1.0,2,0.5714285714285714,False
3.857142857142857,0.24489795918367344,4.703296703296703,0.33908948194662486,10.761904761904763,0.2307692307692308,3.0,1.1428571428571428,0.5714285714285714,12,0.7472527472527473,False
3.8,0.3200000000000001,4.8,0.3200000000000001,11.8,0.18461538461538463,2.8,1.04,0.7857142857142857,11,0.7802197802197802,False
3.75,0.375,4.865384615384615,0.2019230769230771,7.5,0.23076923076923078,3.25,0.75,0.6923076923076923,9,0.7472527472527473,False
3.8,0.3200000000000001,4.8,0.3200000000000001,8.4,0.23076923076923078,3.8,0.7200000000000001,0.631578947368421,12,0.7472527472527473,False
3.875,0.21875,4.9326923076923075,0.11778846153846168,7.678571428571429,0.20192307692307693,2.75,1.25,0.5,11,0.7802197802197802,False
4.0,0.0,5.0,0.0,1.3333333333333333,0.23076923076923078,3.75,0.75,0.6666666666666666,10,0.7252747252747253,False
3.25,0.75,4.9326923076923075,0.11778846153846168,7.035714285714286,0.23076923076923078,2.375,1.21875,0.631578947368421,12,0.7802197802197802,False
3.3333333333333335,0.4444444444444445,4.82051282051282,0.23931623931623935,9.333333333333334,0.23076923076923075,3.3333333333333335,0.8888888888888888,0.9,9,0.7472527472527473,False
