Simplicity,Mean Fitness,Atomicity
107.0,-372.36208120876745,0.015312697612369143
107.0,-372.36208120876745,0.015312697612369143
107.0,-372.39241552111855,0.025580982608717065
107.0,-372.506257138056,0.03563789395447683
107.0,-372.506257138056,0.03563789395447683
107.0,-372.5105350047285,0.03827348368623686
107.0,-372.5105350047285,0.03827348368623686
107.0,-372.5711552534562,0.050235306134523525
107.0,-372.5711552534562,0.050235306134523525
106.0,-372.2103408922868,-0.0005743235081288209
106.0,-372.2103408922868,-0.0005743235081288209
106.0,-372.21034089228687,-0.0004012449374282922
106.0,-372.2136564287448,-0.00011551778318914681
106.0,-372.2136564287448,-0.00011551778318914681
106.0,-372.22339406898107,7.000834639689722e-19
106.0,-372.22339406898107,7.000834639689722e-19
106.0,-372.22339406898107,7.000834639689722e-19
106.0,-372.22339406898107,7.000834639689722e-19
106.0,-372.22339406898107,7.000834639689722e-19
106.0,-372.22339406898107,7.000834639689722e-19
106.0,-372.22339406898107,7.000834639689722e-19
106.0,-372.22339406898107,7.000834639689722e-19
106.0,-372.2372956976169,0.00025406339672783023
106.0,-372.2372956976169,0.00025406339672783023
106.0,-372.2400513344096,0.0007131869956031639
106.0,-372.2400513344096,0.0007131869956031639
106.0,-372.2400513344096,0.0007131869956031639
106.0,-372.2400513344096,0.0007131869956031639
106.0,-372.24727099051694,0.0009367850474468877
106.0,-372.24727099051694,0.0009367850474468877
106.0,-372.24727099051694,0.0009367850474468877
106.0,-372.24727099051694,0.0009367850474468877
106.0,-372.2633617012876,0.001468035390932879
106.0,-372.2633617012876,0.001468035390932879
106.0,-372.2723180115463,0.0017898187242326251
106.0,-372.2723180115463,0.0017898187242326251
106.0,-372.2723180115463,0.0017898187242326251
106.0,-372.2723180115463,0.0017898187242326251
106.0,-372.2762845233195,0.00186852351509962
106.0,-372.2762845233195,0.00186852351509962
106.0,-372.2764620781969,0.0035660566068150125
106.0,-372.2764620781969,0.0035660566068150125
106.0,-372.2841338520794,0.0058198660268165316
106.0,-372.2841338520794,0.0058198660268165316
106.0,-372.2922344300166,0.006553138316848851
106.0,-372.2922344300166,0.006553138316848851
106.0,-372.3003896394185,0.008748355899445977
106.0,-372.3003896394185,0.008748355899445977
106.0,-372.3127799366273,0.011095001191480337
106.0,-372.3127799366273,0.011095001191480337
106.0,-372.3244623121115,0.012648909149960816
106.0,-372.3244623121115,0.012648909149960816
106.0,-372.33929485062396,0.014222283135951353
106.0,-372.33929485062396,0.014222283135951353
106.0,-372.3663890918577,0.016015628878394465
106.0,-372.3663890918577,0.016015628878394465
106.0,-372.43541119392313,0.026643345071981756
106.0,-372.43541119392313,0.026643345071981756
105.0,-372.2103408922868,-0.0002758427325466601
105.0,-372.2103408922868,-0.0002758427325466601
105.0,-372.21149657175266,-0.0002274328273271753
105.0,-372.21149657175266,-0.0002274328273271753
105.0,-372.2136564287448,-5.735686928610189e-05
105.0,-372.2136564287448,-5.735686928610189e-05
105.0,-372.22339406898107,6.063600004154383e-07
105.0,-372.22339406898107,6.063600004154383e-07
105.0,-372.24727099051694,0.0009375113000116414
105.0,-372.24727099051694,0.0009375113000116414
105.0,-372.253906092671,0.0028746666512315874
105.0,-372.253906092671,0.0028746666512315874
105.0,-372.26021364290455,0.004590696184091912
105.0,-372.26021364290455,0.004590696184091912
105.0,-372.31004048081087,0.009173094178091907
105.0,-372.31004048081087,0.009173094178091907
105.0,-372.32094312071524,0.013480528412731575
104.0,-372.2103408922868,-0.0002667894046774821
104.0,-372.2103408922868,-0.0002667894046774821
104.0,-372.2136564287448,-4.184942594371567e-05
104.0,-372.2136564287448,-4.184942594371567e-05
104.0,-372.2157613368501,0.0006643403036878411
104.0,-372.2157613368501,0.0006643403036878411
104.0,-372.24759740795514,0.0009435484603836526
104.0,-372.24759740795514,0.0009435484603836526
104.0,-372.25388218319785,0.0029588654793575443
104.0,-372.25388218319785,0.0029588654793575443
104.0,-372.26021364290455,0.0048274076057791635
104.0,-372.27706307311166,0.0071269805876771775
104.0,-372.27706307311166,0.0071269805876771775
104.0,-372.29620773218164,0.008860418323541635
104.0,-372.29620773218164,0.008860418323541635
104.0,-372.3092529360648,0.009136039699464443
104.0,-372.3092529360648,0.009136039699464443
103.0,-372.2103408922868,-2.5555193208678543e-05
103.0,-372.2103408922868,-2.5555193208678543e-05
103.0,-372.2103408922868,-2.5555193208678543e-05
103.0,-372.2103408922868,-2.5555193208678543e-05
103.0,-372.2103408922868,-2.5555193208678543e-05
103.0,-372.2103408922868,-2.5555193208678543e-05
103.0,-372.2103408922868,-2.5555193208678543e-05
103.0,-372.2103408922868,-2.5555193208678543e-05
103.0,-372.2103408922868,-2.5555193208678543e-05
103.0,-372.2103408922868,-2.5555193208678543e-05
103.0,-372.2157613368501,0.0007090117107326847
103.0,-372.2157613368501,0.0007090117107326847
103.0,-372.2157613368501,0.0007090117107326847
103.0,-372.2157613368501,0.0007090117107326847
103.0,-372.2507615883425,0.0009673953261053123
103.0,-372.2507615883425,0.0009673953261053123
103.0,-372.2689837055378,0.0059597563820758485
103.0,-372.2689837055378,0.0059597563820758485
102.0,-372.20707638525073,-0.0004197921146800482
102.0,-372.20707638525073,-0.0004197921146800482
102.0,-372.21034089228687,-8.952622820944156e-06
102.0,-372.21034089228687,-8.952622820944156e-06
102.0,-372.21034089228687,-8.952622820944156e-06
102.0,-372.21034089228687,-8.952622820944156e-06
102.0,-372.21034089228687,-8.952622820944156e-06
102.0,-372.21034089228687,-8.952622820944156e-06
102.0,-372.2160586608135,0.0009493847135399498
102.0,-372.2160586608135,0.0009493847135399498
102.0,-372.25388218319785,0.0034351924042920314
102.0,-372.25388218319785,0.0034351924042920314
102.0,-372.2103408922868,-2.5555193208678543e-05
102.0,-372.2103408922868,-2.5555193208678543e-05
105.0,-372.21034089228687,-0.0003913754204244676
108.0,-372.27804639496026,-0.0001506504415923481
108.0,-372.27804639496026,-0.0001506504415923481
114.0,-374.4863921816823,8.945000081028584e-17
114.0,-374.4863921816823,8.945000081028584e-17
105.0,-372.22339406898107,7.000834639689722e-19
105.0,-372.22339406898107,7.000834639689722e-19
112.0,-373.11495290971163,0.06055820815085563
112.0,-373.11495290971163,0.06055820815085563
107.0,-372.39806843527464,0.01950489858135676
107.0,-372.39806843527464,0.01950489858135676
106.0,-372.39806843527464,0.02016567719585381
106.0,-372.39806843527464,0.02016567719585381
104.0,-372.2136564287448,-5.499130443801716e-05
104.0,-372.2136564287448,-5.499130443801716e-05
110.0,-372.6732223034291,0.053773991643960704
110.0,-372.6732223034291,0.053773991643960704
109.0,-372.5849413823878,0.04068633038045953
109.0,-372.5849413823878,0.04068633038045953
