Simplicity,Mean Fitness,Atomicity
115.0,-17.34912073900764,0.0
115.0,-17.34912073900764,0.0
114.0,-15.99091170649126,0.0
114.0,-15.99091170649126,0.0
113.0,-15.155029853100922,0.05820698773236485
113.0,-15.155029853100922,0.05820698773236485
113.0,-15.24918394956313,0.091196823576408
113.0,-15.24918394956313,0.091196823576408
113.0,-15.396317094965019,0.09775916813094886
113.0,-15.396317094965019,0.09775916813094886
112.0,-14.707765733747747,0.01975093936277116
112.0,-14.707765733747747,0.01975093936277116
112.0,-14.746962316786675,0.02658820327339257
112.0,-14.746962316786675,0.02658820327339257
112.0,-14.766737411728927,0.08183460594726892
112.0,-14.767896613748054,0.08634956541193296
112.0,-14.767896613748054,0.08634956541193296
112.0,-14.820905385152393,0.10128126495770495
112.0,-14.820905385152393,0.10128126495770495
112.0,-14.921981143323066,0.10660687079252044
112.0,-14.921981143323066,0.10660687079252044
112.0,-14.940368729015558,0.11336026018917705
112.0,-14.940368729015558,0.11336026018917705
111.0,-14.113205336851804,0.0005653412628244323
111.0,-14.113205336851804,0.0005653412628244323
111.0,-14.350876887390397,0.027306195650713357
111.0,-14.350876887390397,0.027306195650713357
111.0,-14.41691039123763,0.03043407848250952
111.0,-14.41691039123763,0.03043407848250952
111.0,-14.4453665400773,0.039322945012750514
111.0,-14.4453665400773,0.039322945012750514
111.0,-14.459699796775359,0.049497455443985414
111.0,-14.459699796775359,0.049497455443985414
111.0,-14.480905086552639,0.055062491182939634
111.0,-14.480905086552639,0.055062491182939634
111.0,-14.509860095402539,0.06322404319781652
111.0,-14.509860095402539,0.06322404319781652
111.0,-14.520353426814136,0.06494355921456398
111.0,-14.520353426814136,0.06494355921456398
111.0,-14.549960784619383,0.07075413228146461
111.0,-14.549960784619383,0.07075413228146461
111.0,-14.554823930554933,0.08231871258214711
111.0,-14.554823930554933,0.08231871258214711
111.0,-14.596865503642425,0.08713910854457146
111.0,-14.596865503642425,0.08713910854457146
111.0,-14.601425316840679,0.09504531355445592
111.0,-14.601425316840679,0.09504531355445592
111.0,-14.632237347715087,0.10092119501472276
111.0,-14.632237347715087,0.10092119501472276
111.0,-14.68853717640396,0.10820864952832686
111.0,-14.68853717640396,0.10820864952832686
111.0,-14.7750160993596,0.10841858800541665
111.0,-14.7750160993596,0.10841858800541665
110.0,-14.083534268323485,0.0014165850106001223
110.0,-14.083534268323485,0.0014165850106001223
110.0,-14.102288956790844,0.003985433820729604
110.0,-14.102288956790844,0.003985433820729604
110.0,-14.159664852405042,0.005327161510056636
110.0,-14.159664852405042,0.005327161510056636
110.0,-14.184284557227487,0.020291507035696255
110.0,-14.184284557227487,0.020291507035696255
110.0,-14.227240875004306,0.02957495312385731
110.0,-14.227240875004306,0.02957495312385731
110.0,-14.26143047547686,0.029954167919342474
110.0,-14.26143047547686,0.029954167919342474
110.0,-14.291627094669112,0.03452119321023077
110.0,-14.317221364753038,0.04055992890640923
110.0,-14.317221364753038,0.04055992890640923
110.0,-14.319358124444776,0.04099421156480636
110.0,-14.319358124444776,0.04099421156480636
110.0,-14.319658756416642,0.04665114462678543
110.0,-14.32034821560085,0.06097357074841454
110.0,-14.32034821560085,0.06097357074841454
110.0,-14.36505753078672,0.06389724195579666
110.0,-14.36505753078672,0.06389724195579666
110.0,-14.388147559637261,0.07258545259813234
110.0,-14.388147559637261,0.07258545259813234
110.0,-14.398445753828044,0.07321405521430378
110.0,-14.398445753828044,0.07321405521430378
110.0,-14.413415533471229,0.07471797153307802
110.0,-14.413415533471229,0.07471797153307802
110.0,-14.472007888584304,0.07817096734503323
110.0,-14.472007888584304,0.07817096734503323
110.0,-14.47247506664035,0.0868040953776958
110.0,-14.47247506664035,0.0868040953776958
110.0,-14.49100971022319,0.09228415637694583
110.0,-14.49100971022319,0.09228415637694583
110.0,-14.539945295975624,0.09517749964112032
110.0,-14.539945295975624,0.09517749964112032
109.0,-13.962529037671215,-0.0014891966871841689
109.0,-13.962529037671215,-0.0014891966871841689
109.0,-14.033053789182576,-0.0008909079541725746
109.0,-14.033053789182576,-0.0008909079541725746
109.0,-14.041599001309475,-0.0003642534749939039
109.0,-14.041599001309475,-0.0003642534749939039
109.0,-14.046529577686742,0.001087037637672315
109.0,-14.046529577686742,0.001087037637672315
109.0,-14.051818960696462,0.0032752415642563694
109.0,-14.051818960696462,0.0032752415642563694
109.0,-14.051818960696462,0.0032752415642563694
109.0,-14.059830890323775,0.0036330214541955585
109.0,-14.059830890323775,0.0036330214541955585
109.0,-14.077726029192588,0.026630895902600243
109.0,-14.077726029192588,0.026630895902600243
109.0,-14.123736391298026,0.026701529972156735
109.0,-14.123736391298026,0.026701529972156735
109.0,-14.167800641297433,0.02759215447462344
109.0,-14.167800641297433,0.02759215447462344
109.0,-14.174602705437035,0.028175060220744546
109.0,-14.174602705437035,0.028175060220744546
109.0,-14.192928034516504,0.030296217249440524
109.0,-14.192928034516504,0.030296217249440524
109.0,-14.201596529138257,0.03738846767337814
109.0,-14.201596529138257,0.03738846767337814
109.0,-14.218560033449478,0.04175662482025939
109.0,-14.239393943917,0.04606414575967799
109.0,-14.264057863641616,0.0600908251511689
109.0,-14.264057863641616,0.0600908251511689
109.0,-14.31990554772894,0.06565944072898393
109.0,-14.31990554772894,0.06565944072898393
109.0,-14.337779587215472,0.06661962146872334
109.0,-14.337779587215472,0.06661962146872334
109.0,-14.358198046613069,0.06857132803391623
109.0,-14.358198046613069,0.06857132803391623
109.0,-14.366529502631451,0.06955378494405878
109.0,-14.366529502631451,0.06955378494405878
109.0,-14.377531502132438,0.06984265248805567
109.0,-14.377531502132438,0.06984265248805567
