Simplicity,Mean Fitness,Atomicity
115.0,-20.81659834526907,0.0
115.0,-20.81659834526907,0.0
114.0,-20.061507077215055,0.0
114.0,-20.061507077215055,0.0
113.0,-19.694208261535643,-0.019289603243286338
113.0,-19.694208261535643,-0.019289603243286338
113.0,-19.73614232888423,-0.01412014908404363
113.0,-19.73614232888423,-0.01412014908404363
113.0,-19.92049234725161,-0.002198769642886745
113.0,-19.92049234725161,-0.002198769642886745
113.0,-20.0161654462403,0.0298153067844134
113.0,-20.0161654462403,0.0298153067844134
113.0,-20.04726365006555,0.0558832850875103
113.0,-20.04726365006555,0.0558832850875103
113.0,-20.055489745574892,0.06091440086774118
113.0,-20.055489745574892,0.06091440086774118
113.0,-20.058012444358823,0.16503879083307874
113.0,-20.058012444358823,0.16503879083307874
113.0,-20.097607831291207,0.1718683003653829
113.0,-20.097607831291207,0.1718683003653829
113.0,-20.097874523578398,0.26377030419144926
113.0,-20.097874523578398,0.26377030419144926
113.0,-20.24488147927127,0.31447801515092927
113.0,-20.24488147927127,0.31447801515092927
112.0,-19.694208261535643,-0.018325685414030065
112.0,-19.694208261535643,-0.018325685414030065
112.0,-19.73614232888423,-0.012006141554102814
112.0,-19.73614232888423,-0.012006141554102814
112.0,-19.743639507906146,0.0006608744751069934
112.0,-19.743639507906146,0.0006608744751069934
112.0,-19.809792894818365,0.018619723358029895
112.0,-19.809792894818365,0.018619723358029895
112.0,-19.952587350741933,0.04671939655581176
112.0,-19.952587350741933,0.04671939655581176
112.0,-20.020498018325384,0.14028122284197955
112.0,-20.020498018325384,0.14028122284197955
111.0,-19.694208261535643,0.0001965563918894099
111.0,-19.694208261535643,0.0001965563918894099
111.0,-19.743639507906146,0.002168977551991401
111.0,-19.743639507906146,0.002168977551991401
111.0,-19.80416047316406,0.009977707596928292
111.0,-19.934975793328032,0.04533090911423729
111.0,-19.934975793328032,0.04533090911423729
110.0,-19.732953533972086,0.009039733639525791
110.0,-19.732953533972086,0.009039733639525791
