size,q_shared_skills,hamming_avg,workcount_range,skill_q_range,skill_variation,control
5,0,7.2,13,3,0.6153846153846154,False
5,0,14.6,13,3,0.6666666666666666,False
5,0,11.4,13,4,0.75,False
5,0,15.4,13,4,0.625,False
5,0,9.6,13,2,0.6,False
5,0,13.0,13,3,0.6666666666666666,False
5,0,17.0,13,4,0.6,False
5,0,7.8,7,3,0.9,False
5,0,20.0,13,2,0.75,False
5,0,12.4,13,4,0.6666666666666666,False
5,0,18.4,13,4,0.7857142857142857,False
5,0,8.0,13,4,0.6875,False
5,0,13.2,13,2,0.55,False
5,0,11.6,13,3,0.5833333333333334,False
5,0,11.6,13,3,0.6666666666666666,False
5,0,11.2,13,3,0.631578947368421,False
5,0,14.2,13,3,0.5833333333333334,False
5,0,8.2,7,4,0.75,False
5,0,10.2,13,4,0.6666666666666666,False
5,0,10.6,13,3,0.7142857142857143,False
5,0,8.4,13,3,0.6666666666666666,False
5,0,8.4,13,4,0.6875,False
5,0,10.8,13,3,0.6363636363636364,False
5,0,6.8,13,4,0.7222222222222222,False
5,0,16.4,13,3,0.7368421052631579,False
5,0,18.2,6,2,0.6,False
5,0,12.2,13,4,0.7647058823529411,False
5,0,16.0,13,3,0.8181818181818182,False
5,0,2.0,0,3,0.6666666666666666,False
5,0,12.0,13,4,0.7142857142857143,False
5,0,11.4,13,3,0.6153846153846154,False
5,0,13.0,13,4,0.6666666666666666,False
5,0,13.2,13,2,0.75,False
5,0,11.6,13,4,0.6875,False
5,0,2.8,0,3,0.6,False
5,0,13.4,13,3,0.7222222222222222,False
5,0,16.6,13,2,0.7142857142857143,False
5,0,9.6,13,4,0.6666666666666666,False
5,0,11.6,13,3,0.6428571428571429,False
5,0,15.4,13,4,0.7692307692307693,False
5,0,11.2,13,3,0.5789473684210527,False
5,0,9.6,13,3,0.6153846153846154,False
5,0,10.0,13,4,0.7058823529411765,False
5,0,14.4,13,4,0.6153846153846154,False
5,0,2.0,0,3,0.6,False
5,0,5.2,7,2,0.6923076923076923,False
5,0,18.6,6,2,0.55,False
5,0,5.2,7,3,0.7692307692307693,False
5,0,8.2,13,3,0.6666666666666666,False
5,0,13.2,13,4,0.5789473684210527,False
5,0,7.0,7,4,0.5789473684210527,False
5,0,7.8,13,3,0.6153846153846154,False
5,0,8.0,13,3,0.6363636363636364,False
5,0,11.2,13,4,0.6666666666666666,False
5,0,16.4,13,4,0.625,False
5,0,10.0,13,3,0.6666666666666666,False
5,0,12.0,13,4,0.7333333333333333,False
5,0,9.4,13,4,0.6875,False
5,0,13.8,13,2,0.9090909090909091,False
5,0,12.2,13,4,0.7142857142857143,False
5,0,13.4,13,4,0.6875,False
5,0,11.8,13,3,0.6923076923076923,False
5,0,13.2,13,4,0.6470588235294118,False
5,0,16.4,13,3,0.9090909090909091,False
5,0,12.4,13,4,0.6111111111111112,False
5,0,13.4,13,2,0.6875,False
5,0,11.6,13,3,0.6111111111111112,False
5,0,7.2,13,3,0.7142857142857143,False
5,0,11.8,13,4,0.6,False
5,0,7.4,13,4,0.6470588235294118,False
5,0,12.0,13,3,0.65,False
5,0,13.2,13,4,0.7692307692307693,False
5,0,2.2,0,3,0.8,False
5,0,2.4,0,3,0.7272727272727273,False
5,0,16.0,6,3,0.5625,False
5,0,10.2,13,4,0.631578947368421,False
5,0,11.8,13,3,0.5882352941176471,False
5,0,12.6,13,3,0.7058823529411765,False
5,0,14.4,13,4,0.7272727272727273,False
5,0,12.4,13,3,0.5,False
5,0,14.8,13,4,0.6923076923076923,False
5,0,11.0,13,2,0.7,False
5,0,12.4,13,4,0.5882352941176471,False
5,0,6.0,7,3,0.7857142857142857,False
5,1,13.2,13,4,0.5555555555555556,False
5,0,16.6,6,3,0.47058823529411764,False
5,0,14.4,13,4,0.5625,False
5,0,5.4,7,2,0.6875,False
5,0,7.2,7,4,0.7058823529411765,False
5,0,6.0,7,3,0.6666666666666666,False
5,0,16.0,13,4,0.6111111111111112,False
5,0,14.4,13,2,0.7142857142857143,False
5,0,7.4,13,3,0.6111111111111112,False
5,0,11.8,13,4,0.6428571428571429,False
5,0,11.8,13,4,0.625,False
5,0,6.4,13,4,0.6153846153846154,False
5,0,18.0,13,4,0.6,False
5,0,11.2,13,3,0.7058823529411765,False
5,0,10.8,13,1,0.8888888888888888,False
5,0,16.0,13,1,0.875,False
5,0,14.8,13,3,0.7692307692307693,False
5,0,12.0,13,4,0.631578947368421,False
5,0,16.0,13,3,0.7647058823529411,False
5,0,14.4,13,3,0.6,False
